indice,ingles_original,modelo_a,prompt_a,trad_a,modelo_b,prompt_b,trad_b,bertscore,mediana_bertscore,limite_inferior,limite_superior,status
8,dime a dozen,gpt,prompt2,dezena comum,gemini,prompt2,À dime a dúzia,0.68,0.74,0.56,0.93,consistente
8,dime a dozen,gpt,prompt2,dezena comum,gemini,prompt4,À dime a dúzia.,0.69,0.74,0.56,0.93,consistente
8,dime a dozen,gpt,prompt2,dezena comum,gemma3,prompt2,Uma dúzia.,0.72,0.74,0.56,0.93,consistente
8,dime a dozen,gpt,prompt2,dezena comum,gemma3,prompt4,Um bando.,0.69,0.74,0.56,0.93,consistente
8,dime a dozen,gpt,prompt2,dezena comum,gemmaX,sem_prompt,uma dúzia de,0.71,0.74,0.56,0.93,consistente
8,dime a dozen,gpt,prompt4,de montão,gemini,prompt2,À dime a dúzia,0.74,0.74,0.56,0.93,consistente
8,dime a dozen,gpt,prompt4,de montão,gemini,prompt4,À dime a dúzia.,0.74,0.74,0.56,0.93,consistente
8,dime a dozen,gpt,prompt4,de montão,gemma3,prompt2,Uma dúzia.,0.75,0.74,0.56,0.93,consistente
8,dime a dozen,gpt,prompt4,de montão,gemma3,prompt4,Um bando.,0.75,0.74,0.56,0.93,consistente
8,dime a dozen,gpt,prompt4,de montão,gemmaX,sem_prompt,uma dúzia de,0.72,0.74,0.56,0.93,consistente
8,dime a dozen,gemini,prompt2,À dime a dúzia,gemini,prompt4,À dime a dúzia.,0.93,0.74,0.56,0.93,consistente
8,dime a dozen,gemini,prompt2,À dime a dúzia,gemma3,prompt2,Uma dúzia.,0.78,0.74,0.56,0.93,consistente
8,dime a dozen,gemini,prompt2,À dime a dúzia,gemma3,prompt4,Um bando.,0.67,0.74,0.56,0.93,consistente
8,dime a dozen,gemini,prompt2,À dime a dúzia,gemmaX,sem_prompt,uma dúzia de,0.74,0.74,0.56,0.93,consistente
8,dime a dozen,gemini,prompt4,À dime a dúzia.,gemma3,prompt2,Uma dúzia.,0.84,0.74,0.56,0.93,consistente
8,dime a dozen,gemini,prompt4,À dime a dúzia.,gemma3,prompt4,Um bando.,0.72,0.74,0.56,0.93,consistente
8,dime a dozen,gemini,prompt4,À dime a dúzia.,gemmaX,sem_prompt,uma dúzia de,0.77,0.74,0.56,0.93,consistente
8,dime a dozen,gemma3,prompt2,Uma dúzia.,gemma3,prompt4,Um bando.,0.81,0.74,0.56,0.93,consistente
8,dime a dozen,gemma3,prompt2,Uma dúzia.,gemmaX,sem_prompt,uma dúzia de,0.87,0.74,0.56,0.93,consistente
8,dime a dozen,gemma3,prompt4,Um bando.,gemmaX,sem_prompt,uma dúzia de,0.71,0.74,0.56,0.93,consistente
9,They are having a picnic in the park.,gpt,prompt2,Eles estão fazendo um piquenique no parque.,gpt,prompt4,Eles estão fazendo um piquenique no parque.,1.0,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt2,Eles estão fazendo um piquenique no parque.,gemini,prompt2,Eles estão fazendo um piquenique no parque.,1.0,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt2,Eles estão fazendo um piquenique no parque.,gemini,prompt4,Estão fazendo um piquenique na vida.,0.87,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt2,Eles estão fazendo um piquenique no parque.,gemma3,prompt2,Eles estão fazendo um piquenique no parque.,1.0,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt2,Eles estão fazendo um piquenique no parque.,gemma3,prompt4,Estão estendendo a toalha no parque da vida.,0.77,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt2,Eles estão fazendo um piquenique no parque.,gemmaX,sem_prompt,Eles estão tendo um piquenique no parque.,0.98,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt4,Eles estão fazendo um piquenique no parque.,gemini,prompt2,Eles estão fazendo um piquenique no parque.,1.0,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt4,Eles estão fazendo um piquenique no parque.,gemini,prompt4,Estão fazendo um piquenique na vida.,0.87,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt4,Eles estão fazendo um piquenique no parque.,gemma3,prompt2,Eles estão fazendo um piquenique no parque.,1.0,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt4,Eles estão fazendo um piquenique no parque.,gemma3,prompt4,Estão estendendo a toalha no parque da vida.,0.77,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gpt,prompt4,Eles estão fazendo um piquenique no parque.,gemmaX,sem_prompt,Eles estão tendo um piquenique no parque.,0.98,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemini,prompt2,Eles estão fazendo um piquenique no parque.,gemini,prompt4,Estão fazendo um piquenique na vida.,0.87,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemini,prompt2,Eles estão fazendo um piquenique no parque.,gemma3,prompt2,Eles estão fazendo um piquenique no parque.,1.0,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemini,prompt2,Eles estão fazendo um piquenique no parque.,gemma3,prompt4,Estão estendendo a toalha no parque da vida.,0.77,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemini,prompt2,Eles estão fazendo um piquenique no parque.,gemmaX,sem_prompt,Eles estão tendo um piquenique no parque.,0.98,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemini,prompt4,Estão fazendo um piquenique na vida.,gemma3,prompt2,Eles estão fazendo um piquenique no parque.,0.87,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemini,prompt4,Estão fazendo um piquenique na vida.,gemma3,prompt4,Estão estendendo a toalha no parque da vida.,0.82,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemini,prompt4,Estão fazendo um piquenique na vida.,gemmaX,sem_prompt,Eles estão tendo um piquenique no parque.,0.86,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemma3,prompt2,Eles estão fazendo um piquenique no parque.,gemma3,prompt4,Estão estendendo a toalha no parque da vida.,0.77,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemma3,prompt2,Eles estão fazendo um piquenique no parque.,gemmaX,sem_prompt,Eles estão tendo um piquenique no parque.,0.98,0.87,0.66,1.09,consistente
9,They are having a picnic in the park.,gemma3,prompt4,Estão estendendo a toalha no parque da vida.,gemmaX,sem_prompt,Eles estão tendo um piquenique no parque.,0.78,0.87,0.66,1.09,consistente
10,leave no stone unturned,gpt,prompt2,Não deixe pedra sobre pedra.,gpt,prompt4,Não deixar pedra sobre pedra.,0.93,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt2,Não deixe pedra sobre pedra.,gemini,prompt2,Não deixar pedra sobre pedra,0.88,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt2,Não deixe pedra sobre pedra.,gemini,prompt4,Não deixar pedra sobre pedra.,0.93,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt2,Não deixe pedra sobre pedra.,gemma3,prompt2,Não deixar pedra sobre pedra.,0.93,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt2,Não deixe pedra sobre pedra.,gemma3,prompt4,Virar cada pedra.,0.77,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt2,Não deixe pedra sobre pedra.,gemmaX,sem_prompt,não deixar pedra sobre pedra,0.87,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt4,Não deixar pedra sobre pedra.,gemini,prompt2,Não deixar pedra sobre pedra,0.94,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt4,Não deixar pedra sobre pedra.,gemini,prompt4,Não deixar pedra sobre pedra.,1.0,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt4,Não deixar pedra sobre pedra.,gemma3,prompt2,Não deixar pedra sobre pedra.,1.0,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt4,Não deixar pedra sobre pedra.,gemma3,prompt4,Virar cada pedra.,0.78,0.93,0.7,1.16,consistente
10,leave no stone unturned,gpt,prompt4,Não deixar pedra sobre pedra.,gemmaX,sem_prompt,não deixar pedra sobre pedra,0.93,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemini,prompt2,Não deixar pedra sobre pedra,gemini,prompt4,Não deixar pedra sobre pedra.,0.94,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemini,prompt2,Não deixar pedra sobre pedra,gemma3,prompt2,Não deixar pedra sobre pedra.,0.94,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemini,prompt2,Não deixar pedra sobre pedra,gemma3,prompt4,Virar cada pedra.,0.75,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemini,prompt2,Não deixar pedra sobre pedra,gemmaX,sem_prompt,não deixar pedra sobre pedra,0.98,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemini,prompt4,Não deixar pedra sobre pedra.,gemma3,prompt2,Não deixar pedra sobre pedra.,1.0,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemini,prompt4,Não deixar pedra sobre pedra.,gemma3,prompt4,Virar cada pedra.,0.78,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemini,prompt4,Não deixar pedra sobre pedra.,gemmaX,sem_prompt,não deixar pedra sobre pedra,0.93,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemma3,prompt2,Não deixar pedra sobre pedra.,gemma3,prompt4,Virar cada pedra.,0.78,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemma3,prompt2,Não deixar pedra sobre pedra.,gemmaX,sem_prompt,não deixar pedra sobre pedra,0.93,0.93,0.7,1.16,consistente
10,leave no stone unturned,gemma3,prompt4,Virar cada pedra.,gemmaX,sem_prompt,não deixar pedra sobre pedra,0.74,0.93,0.7,1.16,consistente
11,hold the fort,gpt,prompt2,defender o posto,gpt,prompt4,manter a posição,0.89,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt2,defender o posto,gemini,prompt2,Defendam o forte,0.76,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt2,defender o posto,gemini,prompt4,Guarde a posição.,0.79,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt2,defender o posto,gemma3,prompt2,Mantenha a posição.,0.79,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt2,defender o posto,gemma3,prompt4,Aguentar o tranco.,0.75,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt2,defender o posto,gemmaX,sem_prompt,defenda o forte,0.84,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt4,manter a posição,gemini,prompt2,Defendam o forte,0.71,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt4,manter a posição,gemini,prompt4,Guarde a posição.,0.83,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt4,manter a posição,gemma3,prompt2,Mantenha a posição.,0.84,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt4,manter a posição,gemma3,prompt4,Aguentar o tranco.,0.7,0.77,0.58,0.97,consistente
11,hold the fort,gpt,prompt4,manter a posição,gemmaX,sem_prompt,defenda o forte,0.77,0.77,0.58,0.97,consistente
11,hold the fort,gemini,prompt2,Defendam o forte,gemini,prompt4,Guarde a posição.,0.74,0.77,0.58,0.97,consistente
11,hold the fort,gemini,prompt2,Defendam o forte,gemma3,prompt2,Mantenha a posição.,0.72,0.77,0.58,0.97,consistente
11,hold the fort,gemini,prompt2,Defendam o forte,gemma3,prompt4,Aguentar o tranco.,0.75,0.77,0.58,0.97,consistente
11,hold the fort,gemini,prompt2,Defendam o forte,gemmaX,sem_prompt,defenda o forte,0.84,0.77,0.58,0.97,consistente
11,hold the fort,gemini,prompt4,Guarde a posição.,gemma3,prompt2,Mantenha a posição.,0.91,0.77,0.58,0.97,consistente
11,hold the fort,gemini,prompt4,Guarde a posição.,gemma3,prompt4,Aguentar o tranco.,0.76,0.77,0.58,0.97,consistente
11,hold the fort,gemini,prompt4,Guarde a posição.,gemmaX,sem_prompt,defenda o forte,0.8,0.77,0.58,0.97,consistente
11,hold the fort,gemma3,prompt2,Mantenha a posição.,gemma3,prompt4,Aguentar o tranco.,0.76,0.77,0.58,0.97,consistente
11,hold the fort,gemma3,prompt2,Mantenha a posição.,gemmaX,sem_prompt,defenda o forte,0.77,0.77,0.58,0.97,consistente
11,hold the fort,gemma3,prompt4,Aguentar o tranco.,gemmaX,sem_prompt,defenda o forte,0.76,0.77,0.58,0.97,consistente
12,He is putting the groceries away.,gpt,prompt2,Ele está guardando as compras.,gpt,prompt4,Ele está guardando as compras.,1.0,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt2,Ele está guardando as compras.,gemini,prompt2,Ele está guardando as compras.,1.0,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt2,Ele está guardando as compras.,gemini,prompt4,Ele está guardando as provisões.,0.94,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt2,Ele está guardando as compras.,gemma3,prompt2,Ele está guardando as compras.,1.0,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt2,Ele está guardando as compras.,gemma3,prompt4,Ele está guardando os mantimentos.,0.93,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt2,Ele está guardando as compras.,gemmaX,sem_prompt,Ele está arrumando os mantimentos.,0.87,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt4,Ele está guardando as compras.,gemini,prompt2,Ele está guardando as compras.,1.0,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt4,Ele está guardando as compras.,gemini,prompt4,Ele está guardando as provisões.,0.94,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt4,Ele está guardando as compras.,gemma3,prompt2,Ele está guardando as compras.,1.0,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt4,Ele está guardando as compras.,gemma3,prompt4,Ele está guardando os mantimentos.,0.93,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gpt,prompt4,Ele está guardando as compras.,gemmaX,sem_prompt,Ele está arrumando os mantimentos.,0.87,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemini,prompt2,Ele está guardando as compras.,gemini,prompt4,Ele está guardando as provisões.,0.94,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemini,prompt2,Ele está guardando as compras.,gemma3,prompt2,Ele está guardando as compras.,1.0,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemini,prompt2,Ele está guardando as compras.,gemma3,prompt4,Ele está guardando os mantimentos.,0.93,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemini,prompt2,Ele está guardando as compras.,gemmaX,sem_prompt,Ele está arrumando os mantimentos.,0.87,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemini,prompt4,Ele está guardando as provisões.,gemma3,prompt2,Ele está guardando as compras.,0.94,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemini,prompt4,Ele está guardando as provisões.,gemma3,prompt4,Ele está guardando os mantimentos.,0.93,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemini,prompt4,Ele está guardando as provisões.,gemmaX,sem_prompt,Ele está arrumando os mantimentos.,0.88,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemma3,prompt2,Ele está guardando as compras.,gemma3,prompt4,Ele está guardando os mantimentos.,0.93,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemma3,prompt2,Ele está guardando as compras.,gemmaX,sem_prompt,Ele está arrumando os mantimentos.,0.87,0.94,0.7,1.17,consistente
12,He is putting the groceries away.,gemma3,prompt4,Ele está guardando os mantimentos.,gemmaX,sem_prompt,Ele está arrumando os mantimentos.,0.94,0.94,0.7,1.17,consistente
13,fit as a fiddle,gpt,prompt2,em forma como um violino,gpt,prompt4,Em forma de um violino.,0.88,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt2,em forma como um violino,gemini,prompt2,Em perfeita forma.,0.71,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt2,em forma como um violino,gemini,prompt4,Em plena forma.,0.77,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt2,em forma como um violino,gemma3,prompt2,Em ótima forma.,0.74,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt2,em forma como um violino,gemma3,prompt4,Em plena forma.,0.77,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt2,em forma como um violino,gemmaX,sem_prompt,em forma como uma camurça,0.88,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt4,Em forma de um violino.,gemini,prompt2,Em perfeita forma.,0.77,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt4,Em forma de um violino.,gemini,prompt4,Em plena forma.,0.82,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt4,Em forma de um violino.,gemma3,prompt2,Em ótima forma.,0.78,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt4,Em forma de um violino.,gemma3,prompt4,Em plena forma.,0.82,0.82,0.61,1.02,consistente
13,fit as a fiddle,gpt,prompt4,Em forma de um violino.,gemmaX,sem_prompt,em forma como uma camurça,0.82,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemini,prompt2,Em perfeita forma.,gemini,prompt4,Em plena forma.,0.87,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemini,prompt2,Em perfeita forma.,gemma3,prompt2,Em ótima forma.,0.9,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemini,prompt2,Em perfeita forma.,gemma3,prompt4,Em plena forma.,0.87,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemini,prompt2,Em perfeita forma.,gemmaX,sem_prompt,em forma como uma camurça,0.7,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemini,prompt4,Em plena forma.,gemma3,prompt2,Em ótima forma.,0.89,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemini,prompt4,Em plena forma.,gemma3,prompt4,Em plena forma.,1.0,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemini,prompt4,Em plena forma.,gemmaX,sem_prompt,em forma como uma camurça,0.75,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemma3,prompt2,Em ótima forma.,gemma3,prompt4,Em plena forma.,0.89,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemma3,prompt2,Em ótima forma.,gemmaX,sem_prompt,em forma como uma camurça,0.72,0.82,0.61,1.02,consistente
13,fit as a fiddle,gemma3,prompt4,Em plena forma.,gemmaX,sem_prompt,em forma como uma camurça,0.75,0.82,0.61,1.02,consistente
14,an iron fist,gpt,prompt2,uma mão de ferro,gpt,prompt4,punho de ferro,0.86,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt2,uma mão de ferro,gemini,prompt2,Punho de ferro,0.82,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt2,uma mão de ferro,gemini,prompt4,Punho de ferro,0.82,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt2,uma mão de ferro,gemma3,prompt2,Punho de ferro,0.82,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt2,uma mão de ferro,gemma3,prompt4,Punho de ferro.,0.79,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt2,uma mão de ferro,gemmaX,sem_prompt,um punho de ferro,0.88,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt4,punho de ferro,gemini,prompt2,Punho de ferro,0.92,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt4,punho de ferro,gemini,prompt4,Punho de ferro,0.92,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt4,punho de ferro,gemma3,prompt2,Punho de ferro,0.92,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt4,punho de ferro,gemma3,prompt4,Punho de ferro.,0.87,0.88,0.66,1.1,consistente
14,an iron fist,gpt,prompt4,punho de ferro,gemmaX,sem_prompt,um punho de ferro,0.92,0.88,0.66,1.1,consistente
14,an iron fist,gemini,prompt2,Punho de ferro,gemini,prompt4,Punho de ferro,1.0,0.88,0.66,1.1,consistente
