indice,ingles_original,melhor_trad,outra_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,parascore
168,butter wouldn’t melt in their mouth,a manteiga não derreteria na boca deles.,Não ter sangue de barata.,gemmaX,sem_prompt,gemini,prompt2,0.8858
168,butter wouldn’t melt in their mouth,a manteiga não derreteria na boca deles.,Não ter sangue de barata.,gemmaX,sem_prompt,gemini,prompt4,0.8858
105,blind as a bat,Cego de nascença.,Ir para o andar dos mortos.,gemma3,prompt2,gemma3,prompt4,0.8857
287,different strokes for different folks,diferentes estilos para diferentes pessoas.,Cada um com seu jeito.,gemmaX,sem_prompt,gemma3,prompt4,0.8856
532,carry the torch,carregar a tocha.,Ser o guardião da chama.,gpt,prompt2,gemma3,prompt4,0.8855
257,a taste of your own medicine,um gosto da sua própria medicina.,Um gole do próprio veneno.,gpt,prompt2,gemma3,prompt4,0.8849
580,bare your soul,revele sua alma.,Desvendar a alma.,gpt,prompt2,gemma3,prompt4,0.8848
623,go the extra mile,Fazer um esforço extra.,Ir além e dar o seu melhor.,gemma3,prompt2,gemini,prompt4,0.8848
173,fingers crossed,Dedos cruzados.,Com sorte.,gemini,prompt2,gemma3,prompt2,0.8847
287,different strokes for different folks,diferentes estilos para diferentes pessoas.,Cada um tem seu jeito.,gemmaX,sem_prompt,gpt,prompt4,0.8847
287,different strokes for different folks,diferentes estilos para diferentes pessoas.,Cada um tem seu jeito.,gemmaX,sem_prompt,gemma3,prompt2,0.8847
303,hard nut to crack,um problema difícil de resolver.,Osso duro de roer.,gemmaX,sem_prompt,gemini,prompt4,0.8844
301,blood runs thicker than water,O sangue é mais grosso que a água.,Sangue do meu sangue.,gemma3,prompt2,gemini,prompt2,0.8842
301,blood runs thicker than water,O sangue é mais grosso que a água.,Sangue do meu sangue.,gemma3,prompt2,gemini,prompt4,0.8842
639,eye of the storm,Olho do furacão.,O epicentro.,gemini,prompt2,gemma3,prompt4,0.8841
312,rain on your parade,chuva no seu desfile.,Azedar a festa.,gemmaX,sem_prompt,gemini,prompt4,0.884
121,paint the town red,pinte a cidade de vermelho.,Botar a casa pra queimar.,gemmaX,sem_prompt,gemma3,prompt4,0.8839
350,a sinking ship,um navio afundando.,um navio a afundar-se,gpt,prompt2,gemmaX,sem_prompt,0.8837
703,better late than never,Antes tarde do que nunca.,Mais vale um dia de atraso do que nunca.,gemini,prompt2,gemma3,prompt4,0.8837
694,born with a silver spoon,nascido com uma colher de prata.,nascido em berço de ouro,gemmaX,sem_prompt,gpt,prompt2,0.8835
694,born with a silver spoon,nascido com uma colher de prata.,nascido em berço de ouro,gemmaX,sem_prompt,gpt,prompt4,0.8835
120,change of tune,Mudança de tom.,mudança de tom,gemini,prompt2,gpt,prompt2,0.8833
120,change of tune,Mudança de tom.,mudança de tom,gemini,prompt2,gpt,prompt4,0.8833
120,change of tune,Mudança de tom.,mudança de tom,gemini,prompt2,gemmaX,sem_prompt,0.8833
378,cast a shadow,lançar uma sombra.,Lançar uma sombra,gemmaX,sem_prompt,gemma3,prompt2,0.8833
563,bitten by the bug,mordido pelo bicho.,Picado pela mosca.,gpt,prompt2,gemini,prompt4,0.8833
609,a clean slate,um novo começo.,Uma tela em branco.,gemmaX,sem_prompt,gemma3,prompt2,0.8832
423,big picture,O quadro geral.,Visão geral,gemma3,prompt2,gemini,prompt2,0.883
423,big picture,O quadro geral.,Visão geral,gemma3,prompt2,gemini,prompt4,0.883
67,butterfly effect,efeito borboleta.,Efeito borboleta.,gemmaX,sem_prompt,gemini,prompt4,0.8829
102,feast your eyes,Delicie seus olhos.,Deleite os seus olhos,gemini,prompt2,gemmaX,sem_prompt,0.8826
178,as easy as shooting fish in a barrel,Tão fácil quanto atirar em peixes num barril.,mais fácil que tirar doce de criança,gemini,prompt2,gpt,prompt4,0.8826
432,come rain or shine,Mesmo que chova ou faça sol.,Chova ou faça sol,gemma3,prompt2,gemini,prompt2,0.8826
129,arm and a leg,Um braço e uma perna.,custo de um olho da cara,gemini,prompt2,gpt,prompt4,0.8825
211,close to home,Perto de casa.,perto do coração,gemma3,prompt2,gpt,prompt4,0.8822
507,back to the grind,De volta à rotina.,De volta à labuta.,gemma3,prompt2,gemini,prompt4,0.8822
507,back to the grind,De volta à rotina.,De volta à labuta.,gemma3,prompt2,gemma3,prompt4,0.8822
66,as easy as pie,Tão fácil quanto uma torta.,Fácil como descascar uma laranja.,gemini,prompt2,gemma3,prompt2,0.8821
192,a penny for your thoughts,um centavo por seus pensamentos.,Compartilhe o que está pensando.,gemmaX,sem_prompt,gemma3,prompt4,0.8821
215,fish out of water,"peixe fora d""água.",Peixe fora d'água.,gpt,prompt2,gemini,prompt4,0.8821
215,fish out of water,"peixe fora d""água.",Peixe fora d'água.,gpt,prompt2,gemma3,prompt4,0.8821
531,a far cry,um grito distante.,Um abismo.,gemmaX,sem_prompt,gemma3,prompt2,0.8817
465,come out of your shell,Saia da sua concha.,Sair da concha,gemini,prompt2,gemini,prompt4,0.8816
184,burn bridges,Queimar pontes.,queimar pontes,gemini,prompt2,gpt,prompt2,0.8815
184,burn bridges,Queimar pontes.,queimar pontes,gemini,prompt2,gpt,prompt4,0.8815
184,burn bridges,Queimar pontes.,queimar pontes,gemini,prompt2,gemmaX,sem_prompt,0.8815
214,get cold feet,ter os pés frios.,ter um pé atrás,gemmaX,sem_prompt,gpt,prompt4,0.8815
443,all in a day's work,Tudo em um dia de trabalho.,Coisa de profissional.,gemini,prompt2,gemini,prompt4,0.8815
560,adding insult to injury,Acrescentando insulto à injúria.,Piorar a situação.,gemmaX,sem_prompt,gpt,prompt4,0.8815
423,big picture,O quadro geral.,grande imagem,gemma3,prompt2,gpt,prompt2,0.8814
440,bring home the bacon,trazer o pão para casa.,Garantir o sustento.,gpt,prompt2,gemma3,prompt4,0.8814
25,easy as pie,Fácil como uma torta.,fácil como pãozinho,gemini,prompt2,gpt,prompt2,0.8812
29,black as night,preto como a noite.,Negro como azeviche.,gemmaX,sem_prompt,gemma3,prompt4,0.8808
219,break the mold,quebrar o molde.,Romper com os padrões,gemmaX,sem_prompt,gemini,prompt2,0.8808
406,as good as gold,tão bom quanto o ouro.,Tranquilo como um raio.,gemmaX,sem_prompt,gemma3,prompt4,0.8808
697,change your tune,mude sua melodia.,Mudar o discurso,gemmaX,sem_prompt,gemini,prompt2,0.8808
281,dead in the water,morto na água.,Sem perspectiva.,gpt,prompt2,gemma3,prompt2,0.8807
305,come apart at the seams,desfazer-se pelas costuras.,desmoronar-se,gpt,prompt2,gpt,prompt4,0.8804
690,"easy come, easy go","Fácil vem, fácil vai.","O que vem fácil, vai fácil.",gemini,prompt2,gemma3,prompt2,0.88
698,adding fuel to the fire,Acrescentando combustível ao fogo.,alimentar o fogo,gemmaX,sem_prompt,gpt,prompt4,0.88
102,feast your eyes,Delicie seus olhos.,Contemplem com os olhos.,gemini,prompt2,gemma3,prompt2,0.8799
67,butterfly effect,efeito borboleta.,Efeito borboleta,gemmaX,sem_prompt,gemini,prompt2,0.8798
67,butterfly effect,efeito borboleta.,Efeito borboleta,gemmaX,sem_prompt,gemma3,prompt2,0.8798
305,come apart at the seams,desfazer-se pelas costuras.,"Desmoronar, desmantelar-se, desintegrar-se.",gpt,prompt2,gemma3,prompt2,0.8798
441,give someone the cold shoulder,dar a alguém o ombro frio.,Dar o desprezo.,gemmaX,sem_prompt,gemini,prompt4,0.8797
534,at a snail's pace,a um ritmo de lesma.,A passos de cágado,gemmaX,sem_prompt,gemini,prompt2,0.8796
508,let sleeping dogs lie,Deixe os cães dormirem.,Não acorde o leão adormecido.,gemmaX,sem_prompt,gemma3,prompt4,0.8791
312,rain on your parade,chuva no seu desfile.,Estragar a festa.,gemmaX,sem_prompt,gemini,prompt2,0.8788
257,a taste of your own medicine,um gosto da sua própria medicina.,Provar do próprio veneno.,gpt,prompt2,gpt,prompt4,0.8787
257,a taste of your own medicine,um gosto da sua própria medicina.,Provar do próprio veneno.,gpt,prompt2,gemini,prompt4,0.8787
507,back to the grind,De volta à rotina.,de volta à rotina,gemma3,prompt2,gpt,prompt2,0.8786
36,devil's advocate,Defensor do diabo.,Advogado do diabo,gemma3,prompt2,gemini,prompt2,0.8784
207,get out of hand,ficar fora de controle.,Sair do controle.,gemmaX,sem_prompt,gemini,prompt4,0.8784
532,carry the torch,carregar a tocha.,Passar o bastão,gpt,prompt2,gemini,prompt2,0.878
560,adding insult to injury,Acrescentando insulto à injúria.,Atingir quando já estava caído.,gemmaX,sem_prompt,gemma3,prompt2,0.878
186,bury your head in the sand,enterre sua cabeça na areia.,Virar a cara para o problema.,gemmaX,sem_prompt,gemma3,prompt4,0.8779
245,as clear as mud,Tão claro quanto barro.,claro como lama,gemma3,prompt2,gpt,prompt4,0.8776
245,as clear as mud,Tão claro quanto barro.,claro como lama,gemma3,prompt2,gemmaX,sem_prompt,0.8776
105,blind as a bat,Cego de nascença.,Cego como um morcego,gemma3,prompt2,gemmaX,sem_prompt,0.8775
304,an ounce of prevention is worth a pound of cure,Um grama de prevenção vale um quilo de cura.,É melhor prevenir do que remediar.,gemini,prompt2,gemini,prompt4,0.8775
400,smooth sailing,navegação tranquila.,Vento em popa.,gpt,prompt2,gemini,prompt4,0.8774
439,flying high,Voando alto.,voando alto,gemini,prompt2,gpt,prompt2,0.8773
439,flying high,Voando alto.,voando alto,gemini,prompt2,gpt,prompt4,0.8773
439,flying high,Voando alto.,voando alto,gemini,prompt2,gemmaX,sem_prompt,0.8773
709,crying over spilled milk,Chorando por causa do leite derramado.,chorar sobre o leite derramado,gemmaX,sem_prompt,gpt,prompt2,0.877
101,chasing shadows,perseguindo sombras.,Perseguir miragens.,gemmaX,sem_prompt,gemma3,prompt4,0.8767
90,in hot water,em água quente.,Em apuros.,gemmaX,sem_prompt,gemma3,prompt4,0.8765
609,a clean slate,um novo começo.,Folha em branco.,gemmaX,sem_prompt,gemini,prompt4,0.8765
609,a clean slate,um novo começo.,Apagar o quadro.,gemmaX,sem_prompt,gemma3,prompt4,0.8764
595,a weight on my shoulders,um peso sobre os meus ombros.,Um fardo nas costas.,gpt,prompt2,gemma3,prompt4,0.8763
207,get out of hand,ficar fora de controle.,sair do controle,gemmaX,sem_prompt,gpt,prompt2,0.8762
207,get out of hand,ficar fora de controle.,sair do controle,gemmaX,sem_prompt,gpt,prompt4,0.8762
623,go the extra mile,Fazer um esforço extra.,dar o seu melhor,gemma3,prompt2,gemmaX,sem_prompt,0.876
646,against all odds,Contra todas as probabilidades.,Contra vento e maré.,gemini,prompt2,gemini,prompt4,0.8759
205,hand in glove,mão no luva.,mão na luva,gemmaX,sem_prompt,gpt,prompt2,0.8758
205,hand in glove,mão no luva.,mão na luva,gemmaX,sem_prompt,gpt,prompt4,0.8758
451,hard as nails,duro como unhas.,Durão/Aço duro.,gemmaX,sem_prompt,gemini,prompt2,0.8757
28,food for thought,alimento para a reflexão.,Comida para pensar,gpt,prompt2,gemini,prompt2,0.8753
102,feast your eyes,Delicie seus olhos.,Delicie-se com a visão.,gemini,prompt2,gpt,prompt4,0.8753
690,"easy come, easy go","Fácil vem, fácil vai.","Rápido chega, rápido se vai.",gemini,prompt2,gemma3,prompt4,0.8752
534,at a snail's pace,a um ritmo de lesma.,a passo de tartaruga,gemmaX,sem_prompt,gpt,prompt2,0.8751
155,face the music,enfrentar a realidade.,Arrumar a casa.,gpt,prompt2,gemini,prompt4,0.875
318,keep your eyes peeled,Fique de olhos bem abertos.,Fique de olho,gemini,prompt2,gemmaX,sem_prompt,0.8749
89,add fuel to the fire,acrescentar lenha na fogueira.,Agravar a situação.,gpt,prompt2,gemma3,prompt2,0.8748
462,cat got your tongue,O gato comeu sua língua?,Ficou sem fala?,gemma3,prompt2,gemini,prompt2,0.8748
715,bird's eye view,visão de pássaro.,visão panorâmica,gpt,prompt2,gemmaX,sem_prompt,0.8746
24,color outside the lines,cor fora das linhas.,Quebrar o molde.,gemmaX,sem_prompt,gemma3,prompt4,0.8742
31,close to my heart,Perto do meu coração.,No âmago do meu ser.,gemini,prompt2,gemma3,prompt4,0.8742
423,big picture,O quadro geral.,big picture,gemma3,prompt2,gemmaX,sem_prompt,0.8742
182,clean bill of health,Saúde perfeita.,Folha limpa.,gemma3,prompt2,gemma3,prompt4,0.8741
160,as good as done,quase feito.,Quase pronto.,gpt,prompt2,gemma3,prompt2,0.874
168,butter wouldn’t melt in their mouth,a manteiga não derreteria na boca deles.,"parece um anjo, mas é uma serpente.",gemmaX,sem_prompt,gpt,prompt4,0.8738
283,buy a lemon,Compre uma limão.,Comprar gato por lebre.,gemma3,prompt2,gemini,prompt4,0.8736
135,any port in a storm,qualquer porto numa tempestade.,"""Qualquer porto em uma tempestade.""",gemmaX,sem_prompt,gpt,prompt2,0.8734
30,a chip on your shoulder,um chip no seu ombro.,estar com um peso na consciência,gemmaX,sem_prompt,gpt,prompt4,0.8732
628,climbing the walls,Subindo pelas paredes.,Andar de unhas.,gemini,prompt2,gemma3,prompt4,0.8732
207,get out of hand,ficar fora de controle.,Escapar do controle.,gemmaX,sem_prompt,gemma3,prompt4,0.873
504,left out in the cold,deixado de fora no frio.,Deixado ao léu,gpt,prompt2,gemini,prompt2,0.8729
508,let sleeping dogs lie,Deixe os cães dormirem.,Não perturbe a paz.,gemmaX,sem_prompt,gemma3,prompt2,0.8727
580,bare your soul,revele sua alma.,despe a tua alma,gpt,prompt2,gemmaX,sem_prompt,0.8721
413,falling apart at the seams,caindo aos pedaços nas costuras.,desmoronando pelas costuras,gemmaX,sem_prompt,gpt,prompt4,0.872
30,a chip on your shoulder,um chip no seu ombro.,Uma brasa acesa.,gemmaX,sem_prompt,gemma3,prompt4,0.8719
395,pull the plug,Desligar o aparelho.,puxe a ficha,gemma3,prompt2,gemmaX,sem_prompt,0.8719
408,built like a tank,construído como um tanque.,Feito para durar.,gemmaX,sem_prompt,gemini,prompt4,0.871
615,black mark,marca negra.,marca preta,gpt,prompt2,gemmaX,sem_prompt,0.871
27,change of heart,Mudança de coração.,mudança de coração,gemini,prompt2,gpt,prompt2,0.8708
27,change of heart,Mudança de coração.,mudança de coração,gemini,prompt2,gpt,prompt4,0.8708
27,change of heart,Mudança de coração.,mudança de coração,gemini,prompt2,gemmaX,sem_prompt,0.8708
313,as stubborn as a mule,tão teimoso quanto uma mula.,Teimoso que só Deus me deu.,gemmaX,sem_prompt,gemma3,prompt4,0.8704
308,big league,grande liga.,Liga principal,gpt,prompt2,gemini,prompt2,0.8702
308,big league,grande liga.,Liga principal,gpt,prompt2,gemini,prompt4,0.8702
417,back against the wall,costas contra a parede.,Encurralado.,gpt,prompt2,gemma3,prompt2,0.8702
417,back against the wall,costas contra a parede.,Encurralado.,gpt,prompt2,gemma3,prompt4,0.8702
30,a chip on your shoulder,um chip no seu ombro.,Um complexo de inferioridade.,gemmaX,sem_prompt,gpt,prompt2,0.8701
527,clear as crystal,Claro como cristal.,Limpido como água de nascente.,gemini,prompt2,gemma3,prompt4,0.8701
453,black and blue,preto e azul.,Lívia e roxo.,gpt,prompt2,gemma3,prompt4,0.87
494,as smooth as silk,suave como seda.,suave como a seda,gpt,prompt2,gemmaX,sem_prompt,0.8699
521,dark horse,cavalo escuro.,Cavalo Sombrio.,gemmaX,sem_prompt,gemma3,prompt4,0.8699
580,bare your soul,revele sua alma.,Abrir o coração.,gpt,prompt2,gemini,prompt2,0.8694
580,bare your soul,revele sua alma.,Abrir o coração.,gpt,prompt2,gemini,prompt4,0.8694
425,cast in stone,Escrito em pedra.,Esculpido em pedra.,gemini,prompt2,gemini,prompt4,0.8692
432,come rain or shine,Mesmo que chova ou faça sol.,Em tempo bom ou mau.,gemma3,prompt2,gemma3,prompt4,0.8692
215,fish out of water,"peixe fora d""água.",Peixe fora d'água,gpt,prompt2,gemini,prompt2,0.869
215,fish out of water,"peixe fora d""água.",Peixe fora d'água,gpt,prompt2,gemma3,prompt2,0.869
560,adding insult to injury,Acrescentando insulto à injúria.,Piorar o que já está ruim.,gemmaX,sem_prompt,gemini,prompt4,0.8688
62,a skeleton in the closet,um esqueleto no armário.,Um segredo vergonhoso.,gpt,prompt2,gemma3,prompt2,0.8687
62,a skeleton in the closet,um esqueleto no armário.,Um segredo vergonhoso.,gpt,prompt2,gemma3,prompt4,0.8687
205,hand in glove,mão no luva.,Em perfeita harmonia.,gemmaX,sem_prompt,gemma3,prompt2,0.8686
89,add fuel to the fire,acrescentar lenha na fogueira.,acirrar a situação,gpt,prompt2,gpt,prompt4,0.868
219,break the mold,quebrar o molde.,Quebrar o molde,gemmaX,sem_prompt,gemma3,prompt2,0.868
155,face the music,enfrentar a realidade.,face à música,gpt,prompt2,gemmaX,sem_prompt,0.8674
609,a clean slate,um novo começo.,uma folha em branco,gemmaX,sem_prompt,gpt,prompt2,0.8674
609,a clean slate,um novo começo.,uma folha em branco,gemmaX,sem_prompt,gpt,prompt4,0.8674
149,bottom of the barrel,fundo do barril.,O pior que há.,gemmaX,sem_prompt,gemma3,prompt2,0.8673
451,hard as nails,duro como unhas.,Duro na queda.,gemmaX,sem_prompt,gemini,prompt4,0.8671
377,an uphill battle,Uma batalha difícil.,Uma luta de Davi contra Golias.,gemini,prompt2,gemma3,prompt4,0.8669
398,butterflies in my stomach,borboletas no meu estômago.,Nervos à flor da pele.,gpt,prompt2,gpt,prompt4,0.8668
451,hard as nails,duro como unhas.,De aço.,gemmaX,sem_prompt,gemma3,prompt4,0.8668
400,smooth sailing,navegação tranquila.,Náu frágil.,gpt,prompt2,gemma3,prompt4,0.8667
211,close to home,Perto de casa.,perto de casa,gemma3,prompt2,gemmaX,sem_prompt,0.8663
590,carry a torch,carregar uma tocha.,manter a chama acesa,gpt,prompt2,gpt,prompt4,0.8657
639,eye of the storm,Olho do furacão.,olho da tempestade,gemini,prompt2,gemmaX,sem_prompt,0.8657
83,a slap on the wrist,uma palmada no pulso.,uma reprimenda,gpt,prompt2,gemmaX,sem_prompt,0.8654
406,as good as gold,tão bom quanto o ouro.,Vale ouro.,gemmaX,sem_prompt,gemini,prompt4,0.8654
264,a penny saved is a penny earned,Um centavo economizado é um centavo ganho.,"Quem poupa, ganha.",gpt,prompt2,gemma3,prompt4,0.8651
432,come rain or shine,Mesmo que chova ou faça sol.,venha a chuva ou o sol,gemma3,prompt2,gemmaX,sem_prompt,0.8651
425,cast in stone,Escrito em pedra.,esculpido em pedra,gemini,prompt2,gpt,prompt2,0.865
562,broken dreams,sonhos quebrados.,Sonhos desfeitos,gpt,prompt2,gemini,prompt2,0.8649
562,broken dreams,sonhos quebrados.,Sonhos desfeitos,gpt,prompt2,gemini,prompt4,0.8649
562,broken dreams,sonhos quebrados.,Sonhos desfeitos,gpt,prompt2,gemma3,prompt2,0.8649
155,face the music,enfrentar a realidade.,Arrumar a casa,gpt,prompt2,gemini,prompt2,0.8647
312,rain on your parade,chuva no seu desfile.,tirar o brilho do seu dia,gemmaX,sem_prompt,gpt,prompt2,0.8645
155,face the music,enfrentar a realidade.,Assumir as consequências.,gpt,prompt2,gemma3,prompt2,0.8642
155,face the music,enfrentar a realidade.,Assumir as consequências.,gpt,prompt2,gemma3,prompt4,0.8642
395,pull the plug,Desligar o aparelho.,dar um ponto final,gemma3,prompt2,gpt,prompt4,0.8642
286,clear as mud,claro como lama.,Tão claro quanto lodo.,gpt,prompt2,gemma3,prompt2,0.8639
451,hard as nails,duro como unhas.,Duro que só.,gemmaX,sem_prompt,gemma3,prompt2,0.8639
78,bleeding heart,coração sangrante.,coração sangrento,gpt,prompt2,gemmaX,sem_prompt,0.8638
413,falling apart at the seams,caindo aos pedaços nas costuras.,desmoronando nas costuras,gemmaX,sem_prompt,gpt,prompt2,0.8638
609,a clean slate,um novo começo.,Um recomeço.,gemmaX,sem_prompt,gemini,prompt2,0.8635
274,climbing the corporate ladder,subindo a escada corporativa.,Ascender na hierarquia.,gemmaX,sem_prompt,gemma3,prompt4,0.863
303,hard nut to crack,um problema difícil de resolver.,noz difícil de descascar,gemmaX,sem_prompt,gpt,prompt2,0.863
635,a piece of cake,um pedaço de bolo.,Uma moleza.,gemmaX,sem_prompt,gpt,prompt2,0.8628
635,a piece of cake,um pedaço de bolo.,Uma moleza.,gemmaX,sem_prompt,gemma3,prompt2,0.8628
312,rain on your parade,chuva no seu desfile.,estragar seus planos,gemmaX,sem_prompt,gpt,prompt4,0.8626
639,eye of the storm,Olho do furacão.,olho do furacão,gemini,prompt2,gpt,prompt2,0.8619
639,eye of the storm,Olho do furacão.,olho do furacão,gemini,prompt2,gpt,prompt4,0.8619
182,clean bill of health,Saúde perfeita.,certificado de saúde,gemma3,prompt2,gemmaX,sem_prompt,0.8618
82,hard pill to swallow,uma pílula difícil de engolir.,peso na consciência,gemmaX,sem_prompt,gpt,prompt4,0.8617
183,cold feet,pés frios.,pé atrás,gemmaX,sem_prompt,gpt,prompt4,0.8617
400,smooth sailing,navegação tranquila.,Náutica tranquila,gpt,prompt2,gemma3,prompt2,0.8617
580,bare your soul,revele sua alma.,abrir seu coração,gpt,prompt2,gpt,prompt4,0.8614
697,change your tune,mude sua melodia.,Mudar o disco.,gemmaX,sem_prompt,gemini,prompt4,0.8614
697,change your tune,mude sua melodia.,Mudar o disco.,gemmaX,sem_prompt,gemma3,prompt4,0.8614
30,a chip on your shoulder,um chip no seu ombro.,Estar com a pulga atrás da orelha.,gemmaX,sem_prompt,gemini,prompt4,0.8613
274,climbing the corporate ladder,subindo a escada corporativa.,subir na vida corporativa,gemmaX,sem_prompt,gpt,prompt4,0.8611
532,carry the torch,carregar a tocha.,Carregar a tocha.,gpt,prompt2,gemma3,prompt2,0.8611
293,crash course,Curso intensivo.,Mergulho rápido.,gemini,prompt2,gemma3,prompt4,0.8609
295,an arm and a leg,Um braço e uma perna.,Vender a alma.,gemini,prompt2,gemma3,prompt4,0.8608
274,climbing the corporate ladder,subindo a escada corporativa.,subir na hierarquia corporativa,gemmaX,sem_prompt,gpt,prompt2,0.8602
418,blue collar,colarinho azul.,blue collar,gpt,prompt2,gemmaX,sem_prompt,0.8598
107,as old as the hills,Tão velho quanto as colinas.,Velho como a Sé.,gemini,prompt2,gemini,prompt4,0.8595
233,"hope for the best, prepare for the worst","Esperar o melhor, preparar-se para o pior.","Aposte no sol, mas carregue o guarda-chuva.",gemini,prompt2,gemma3,prompt4,0.8589
215,fish out of water,"peixe fora d""água.",fora do seu elemento,gpt,prompt2,gpt,prompt4,0.8588
157,caught in a web,Preso em uma teia.,Preso numa teia,gemini,prompt2,gemmaX,sem_prompt,0.8587
638,against the clock,contra o relógio.,Contra o tempo,gemmaX,sem_prompt,gemini,prompt2,0.8587
638,against the clock,contra o relógio.,Contra o tempo,gemmaX,sem_prompt,gemma3,prompt2,0.8587
504,left out in the cold,deixado de fora no frio.,Deixado(a) ao relento.,gpt,prompt2,gemini,prompt4,0.8582
324,a new lease on life,uma nova chance na vida.,Um novo fôlego.,gpt,prompt2,gemma3,prompt4,0.8579
122,burnt out,queimado.,Esgotado.,gemmaX,sem_prompt,gemini,prompt4,0.8578
125,blessing in disguise,Uma bênção disfarçada.,Mal que vem para o bem.,gemma3,prompt2,gemini,prompt2,0.8576
214,get cold feet,ter os pés frios.,ficar com medo de se comprometer,gemmaX,sem_prompt,gpt,prompt2,0.8575
698,adding fuel to the fire,Acrescentando combustível ao fogo.,Botando lenha na fogueira.,gemmaX,sem_prompt,gemini,prompt2,0.8575
615,black mark,marca negra.,Mácula,gpt,prompt2,gemma3,prompt2,0.8571
350,a sinking ship,um navio afundando.,navio à deriva,gpt,prompt2,gpt,prompt4,0.8566
305,come apart at the seams,desfazer-se pelas costuras.,Desmoronar.,gpt,prompt2,gemini,prompt4,0.8565
531,a far cry,um grito distante.,Uma grande diferença,gemmaX,sem_prompt,gemini,prompt2,0.8564
536,dressed to kill,vestida para matar.,Arrumado(a) para impressionar.,gpt,prompt2,gemma3,prompt2,0.8562
536,dressed to kill,vestida para matar.,Arrumado(a) para impressionar.,gpt,prompt2,gemma3,prompt4,0.8562
235,finger on the pulse,de dedo no pulso.,Estar com o dedo na tomada.,gemmaX,sem_prompt,gemini,prompt4,0.8559
660,back to basics,de volta ao básico.,Voltar ao básico,gpt,prompt2,gemma3,prompt2,0.8559
286,clear as mud,claro como lama.,Mais claro que água suja.,gpt,prompt2,gemini,prompt4,0.8557
272,crack the code,quebrar o código.,Desvendar o enigma.,gemmaX,sem_prompt,gemma3,prompt4,0.8555
283,buy a lemon,Compre uma limão.,"Comprar um carro ""bomba""",gemma3,prompt2,gemini,prompt2,0.855
160,as good as done,quase feito.,Tão bom quanto feito,gpt,prompt2,gemmaX,sem_prompt,0.8549
129,arm and a leg,Um braço e uma perna.,Ver o sono eterno.,gemini,prompt2,gemma3,prompt4,0.8547
66,as easy as pie,Tão fácil quanto uma torta.,Esticar o macarrão.,gemini,prompt2,gemma3,prompt4,0.8543
560,adding insult to injury,Acrescentando insulto à injúria.,Para piorar as coisas,gemmaX,sem_prompt,gemini,prompt2,0.8543
78,bleeding heart,coração sangrante.,Coração mole,gpt,prompt2,gemini,prompt2,0.854
219,break the mold,quebrar o molde.,Romper barreiras.,gemmaX,sem_prompt,gemini,prompt4,0.854
236,ball of fire,bola de fogo.,Um vulcão de emoções,gemmaX,sem_prompt,gemini,prompt4,0.8534
467,a tower of strength,uma torre de força.,Pilastra de firmeza.,gemmaX,sem_prompt,gemma3,prompt4,0.8533
521,dark horse,cavalo escuro.,Cavalo escuro,gemmaX,sem_prompt,gemma3,prompt2,0.853
25,easy as pie,Fácil como uma torta.,Moleza.,gemini,prompt2,gemini,prompt4,0.8527
272,crack the code,quebrar o código.,decifrar o enigma,gemmaX,sem_prompt,gpt,prompt4,0.8526
303,hard nut to crack,um problema difícil de resolver.,Noz duríssima.,gemmaX,sem_prompt,gemma3,prompt4,0.8525
303,hard nut to crack,um problema difícil de resolver.,Difícil de resolver,gemmaX,sem_prompt,gemini,prompt2,0.8524
698,adding fuel to the fire,Acrescentando combustível ao fogo.,Botar lenha na fogueira.,gemmaX,sem_prompt,gemini,prompt4,0.8523
443,all in a day's work,Tudo em um dia de trabalho.,Rotina.,gemini,prompt2,gemma3,prompt4,0.8522
507,back to the grind,De volta à rotina.,De volta à labuta,gemma3,prompt2,gemini,prompt2,0.8517
182,clean bill of health,Saúde perfeita.,Atestado de saúde perfeito,gemma3,prompt2,gemini,prompt4,0.8514
183,cold feet,pés frios.,Falta de coragem,gemmaX,sem_prompt,gemma3,prompt2,0.8513
635,a piece of cake,um pedaço de bolo.,Moleza.,gemmaX,sem_prompt,gemini,prompt4,0.8513
531,a far cry,um grito distante.,grande distância,gemmaX,sem_prompt,gpt,prompt4,0.8505
2,let the cat out of the bag,Deixar o gato sair do saco.,Revelar o segredo,gpt,prompt2,gemma3,prompt2,0.8504
628,climbing the walls,Subindo pelas paredes.,Andando de um lado para o outro.,gemini,prompt2,gemma3,prompt2,0.8501
308,big league,grande liga.,Grandes ligas,gpt,prompt2,gemma3,prompt2,0.8498
462,cat got your tongue,O gato comeu sua língua?,Bocca de lobo.,gemma3,prompt2,gpt,prompt4,0.8483
283,buy a lemon,Compre uma limão.,comprar gato por lebre,gemma3,prompt2,gpt,prompt4,0.8479
160,as good as done,quase feito.,Quase no forno.,gpt,prompt2,gemini,prompt4,0.8478
214,get cold feet,ter os pés frios.,Sentir medo (de última hora),gemmaX,sem_prompt,gemini,prompt2,0.8476
590,carry a torch,carregar uma tocha.,Manter acesa a chama,gpt,prompt2,gemini,prompt2,0.8457
2,let the cat out of the bag,Deixar o gato sair do saco.,Esparramar a pulga.,gpt,prompt2,gemma3,prompt4,0.8455
531,a far cry,um grito distante.,Partir dessa para o beleléu.,gemmaX,sem_prompt,gemma3,prompt4,0.8455
