indice,dataset,tipo_label,ingles_original,melhor_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,outra_trad,parascore
413,manual_data,metaforicas,falling apart at the seams,Desfazendo-se aos poucos.,gemma3,prompt4,gemini,prompt2,Desmoronando,0.8348
413,manual_data,metaforicas,falling apart at the seams,Desfazendo-se aos poucos.,gemma3,prompt4,gemini,prompt4,Desmoronando pelas costuras.,0.8704
413,manual_data,metaforicas,falling apart at the seams,Desfazendo-se aos poucos.,gemma3,prompt4,gemma3,prompt2,Desmoronando aos pedaços.,0.9146
413,manual_data,metaforicas,falling apart at the seams,Desfazendo-se aos poucos.,gemma3,prompt4,gemmaX,sem_prompt,caindo aos pedaços nas costuras,0.8716
415,manual_data,metaforicas,backseat driver,Chico-esperto.,gemini,prompt4,gpt,prompt2,carona crítica,0.8173
415,manual_data,metaforicas,backseat driver,Chico-esperto.,gemini,prompt4,gpt,prompt4,motorista de banco de trás,0.8264
415,manual_data,metaforicas,backseat driver,Chico-esperto.,gemini,prompt4,gemini,prompt2,"""Carona chata""",0.8418
415,manual_data,metaforicas,backseat driver,Chico-esperto.,gemini,prompt4,gemma3,prompt2,Motorista rabugento/chato/intrometido.,0.8544
415,manual_data,metaforicas,backseat driver,Chico-esperto.,gemini,prompt4,gemma3,prompt4,Cobrar demais o motorista.,0.8554
415,manual_data,metaforicas,backseat driver,Chico-esperto.,gemini,prompt4,gemmaX,sem_prompt,piloto de banco traseiro,0.8279
417,manual_data,metaforicas,back against the wall,Encurralado(a),gemini,prompt4,gpt,prompt2,costas contra a parede,0.8236
417,manual_data,metaforicas,back against the wall,Encurralado(a),gemini,prompt4,gpt,prompt4,com as costas contra a parede,0.8205
417,manual_data,metaforicas,back against the wall,Encurralado(a),gemini,prompt4,gemini,prompt2,Encurralado,0.9653
417,manual_data,metaforicas,back against the wall,Encurralado(a),gemini,prompt4,gemma3,prompt2,Encurralado.,0.9513
417,manual_data,metaforicas,back against the wall,Encurralado(a),gemini,prompt4,gemma3,prompt4,Encurralado.,0.9513
417,manual_data,metaforicas,back against the wall,Encurralado(a),gemini,prompt4,gemmaX,sem_prompt,de costas contra a parede,0.8225
418,manual_data,metaforicas,blue collar,Mão de obra.,gemma3,prompt4,gpt,prompt2,colarinho azul,0.8147
418,manual_data,metaforicas,blue collar,Mão de obra.,gemma3,prompt4,gpt,prompt4,trabalhador braçal,0.8138
418,manual_data,metaforicas,blue collar,Mão de obra.,gemma3,prompt4,gemini,prompt2,Trabalhador braçal,0.8169
418,manual_data,metaforicas,blue collar,Mão de obra.,gemma3,prompt4,gemini,prompt4,Operário.,0.8871
418,manual_data,metaforicas,blue collar,Mão de obra.,gemma3,prompt4,gemma3,prompt2,Colarinho azul,0.8194
418,manual_data,metaforicas,blue collar,Mão de obra.,gemma3,prompt4,gemmaX,sem_prompt,blue collar,0.8014
423,manual_data,metaforicas,big picture,visão geral,gpt,prompt4,gpt,prompt2,grande imagem,0.8553
423,manual_data,metaforicas,big picture,visão geral,gpt,prompt4,gemini,prompt2,Visão geral,0.8514
423,manual_data,metaforicas,big picture,visão geral,gpt,prompt4,gemini,prompt4,Visão geral,0.8514
423,manual_data,metaforicas,big picture,visão geral,gpt,prompt4,gemma3,prompt2,O quadro geral,0.8802
423,manual_data,metaforicas,big picture,visão geral,gpt,prompt4,gemma3,prompt4,A visão geral.,0.8332
423,manual_data,metaforicas,big picture,visão geral,gpt,prompt4,gemmaX,sem_prompt,big picture,0.852
429,manual_data,metaforicas,face like thunder,Cara de poucos amigos.,gemini,prompt4,gpt,prompt2,cara como trovão,0.8645
429,manual_data,metaforicas,face like thunder,Cara de poucos amigos.,gemini,prompt4,gpt,prompt4,rosto de tempestade,0.8903
429,manual_data,metaforicas,face like thunder,Cara de poucos amigos.,gemini,prompt4,gemini,prompt2,Cara de poucos amigos,0.9382
429,manual_data,metaforicas,face like thunder,Cara de poucos amigos.,gemini,prompt4,gemma3,prompt2,Com a carranca de trovão.,0.8758
429,manual_data,metaforicas,face like thunder,Cara de poucos amigos.,gemini,prompt4,gemma3,prompt4,Afastar como trovão.,0.8726
429,manual_data,metaforicas,face like thunder,Cara de poucos amigos.,gemini,prompt4,gemmaX,sem_prompt,cara de trovão,0.8827
432,manual_data,metaforicas,come rain or shine,Em tempo bom ou mau.,gemma3,prompt4,gpt,prompt2,"""Faça sol ou faça chuva.""",0.8491
432,manual_data,metaforicas,come rain or shine,Em tempo bom ou mau.,gemma3,prompt4,gpt,prompt4,Faça sol ou faça chuva.,0.8722
432,manual_data,metaforicas,come rain or shine,Em tempo bom ou mau.,gemma3,prompt4,gemini,prompt2,Chova ou faça sol,0.85
432,manual_data,metaforicas,come rain or shine,Em tempo bom ou mau.,gemma3,prompt4,gemini,prompt4,Chova ou faça sol.,0.8703
432,manual_data,metaforicas,come rain or shine,Em tempo bom ou mau.,gemma3,prompt4,gemma3,prompt2,Mesmo que chova ou faça sol.,0.8533
432,manual_data,metaforicas,come rain or shine,Em tempo bom ou mau.,gemma3,prompt4,gemmaX,sem_prompt,venha a chuva ou o sol,0.8484
433,manual_data,metaforicas,get the ball rolling,dar o pontapé inicial,gpt,prompt4,gpt,prompt2,dar início à ação,0.8293
433,manual_data,metaforicas,get the ball rolling,dar o pontapé inicial,gpt,prompt4,gemini,prompt2,Começar a fazer algo,0.8311
433,manual_data,metaforicas,get the ball rolling,dar o pontapé inicial,gpt,prompt4,gemini,prompt4,Dar o pontapé inicial,0.9304
433,manual_data,metaforicas,get the ball rolling,dar o pontapé inicial,gpt,prompt4,gemma3,prompt2,Começar.,0.8317
433,manual_data,metaforicas,get the ball rolling,dar o pontapé inicial,gpt,prompt4,gemma3,prompt4,Colocar a máquina em movimento.,0.8225
433,manual_data,metaforicas,get the ball rolling,dar o pontapé inicial,gpt,prompt4,gemmaX,sem_prompt,começar a rolar a bola,0.8513
439,manual_data,metaforicas,flying high,Nas nuvens.,gemini,prompt4,gpt,prompt2,voando alto,0.8497
439,manual_data,metaforicas,flying high,Nas nuvens.,gemini,prompt4,gpt,prompt4,voando alto,0.8497
439,manual_data,metaforicas,flying high,Nas nuvens.,gemini,prompt4,gemini,prompt2,Voando alto,0.8334
439,manual_data,metaforicas,flying high,Nas nuvens.,gemini,prompt4,gemma3,prompt2,Voando alto,0.8334
439,manual_data,metaforicas,flying high,Nas nuvens.,gemini,prompt4,gemma3,prompt4,Voando alto.,0.8524
439,manual_data,metaforicas,flying high,Nas nuvens.,gemini,prompt4,gemmaX,sem_prompt,voando alto,0.8497
440,manual_data,metaforicas,bring home the bacon,Garantir o sustento.,gemma3,prompt4,gpt,prompt2,trazer o pão para casa,0.8418
440,manual_data,metaforicas,bring home the bacon,Garantir o sustento.,gemma3,prompt4,gpt,prompt4,trazer o pão para casa,0.8418
440,manual_data,metaforicas,bring home the bacon,Garantir o sustento.,gemma3,prompt4,gemini,prompt2,Trazer o sustento para casa,0.8629
440,manual_data,metaforicas,bring home the bacon,Garantir o sustento.,gemma3,prompt4,gemini,prompt4,Trazer o sustento para casa.,0.9098
440,manual_data,metaforicas,bring home the bacon,Garantir o sustento.,gemma3,prompt4,gemma3,prompt2,Ganhar o pão de cada dia.,0.855
440,manual_data,metaforicas,bring home the bacon,Garantir o sustento.,gemma3,prompt4,gemmaX,sem_prompt,trazer para casa o bacon,0.8531
441,manual_data,metaforicas,give someone the cold shoulder,dar o tratamento do desprezo,gpt,prompt4,gpt,prompt2,dar o ombro frio a alguém,0.8795
441,manual_data,metaforicas,give someone the cold shoulder,dar o tratamento do desprezo,gpt,prompt4,gemini,prompt2,Dar o desprezo a alguém.,0.8732
441,manual_data,metaforicas,give someone the cold shoulder,dar o tratamento do desprezo,gpt,prompt4,gemini,prompt4,Dar o desprezo.,0.8805
441,manual_data,metaforicas,give someone the cold shoulder,dar o tratamento do desprezo,gpt,prompt4,gemma3,prompt2,Ignorar alguém,0.8232
441,manual_data,metaforicas,give someone the cold shoulder,dar o tratamento do desprezo,gpt,prompt4,gemma3,prompt4,Dar o silêncio gelado.,0.8683
441,manual_data,metaforicas,give someone the cold shoulder,dar o tratamento do desprezo,gpt,prompt4,gemmaX,sem_prompt,dar a alguém o ombro frio,0.887
443,manual_data,metaforicas,all in a day's work,Rotina.,gemma3,prompt4,gpt,prompt2,tudo em um dia de trabalho,0.7611
443,manual_data,metaforicas,all in a day's work,Rotina.,gemma3,prompt4,gpt,prompt4,Tudo em um dia de trabalho.,0.8065
443,manual_data,metaforicas,all in a day's work,Rotina.,gemma3,prompt4,gemini,prompt2,Tudo em um dia de trabalho.,0.8065
443,manual_data,metaforicas,all in a day's work,Rotina.,gemma3,prompt4,gemini,prompt4,Coisa de profissional.,0.8646
443,manual_data,metaforicas,all in a day's work,Rotina.,gemma3,prompt4,gemma3,prompt2,Faz parte do trabalho.,0.8156
443,manual_data,metaforicas,all in a day's work,Rotina.,gemma3,prompt4,gemmaX,sem_prompt,tudo num dia de trabalho,0.7866
446,manual_data,metaforicas,back on your feet,De volta à labareda.,gemma3,prompt4,gpt,prompt2,de volta ao seu pé,0.8805
446,manual_data,metaforicas,back on your feet,De volta à labareda.,gemma3,prompt4,gpt,prompt4,De pé novamente.,0.9284
446,manual_data,metaforicas,back on your feet,De volta à labareda.,gemma3,prompt4,gemini,prompt2,Recuperar-se,0.7928
446,manual_data,metaforicas,back on your feet,De volta à labareda.,gemma3,prompt4,gemini,prompt4,De volta ao eixo.,0.9035
446,manual_data,metaforicas,back on your feet,De volta à labareda.,gemma3,prompt4,gemma3,prompt2,De volta aos seus pés.,0.899
446,manual_data,metaforicas,back on your feet,De volta à labareda.,gemma3,prompt4,gemmaX,sem_prompt,de volta aos seus pés,0.8664
451,manual_data,metaforicas,hard as nails,Duro na queda.,gemini,prompt4,gpt,prompt2,duro como pregos,0.8445
451,manual_data,metaforicas,hard as nails,Duro na queda.,gemini,prompt4,gpt,prompt4,dura como unha de caixão,0.8215
451,manual_data,metaforicas,hard as nails,Duro na queda.,gemini,prompt4,gemini,prompt2,Durão/Aço duro.,0.8907
451,manual_data,metaforicas,hard as nails,Duro na queda.,gemini,prompt4,gemma3,prompt2,Duro que só.,0.9291
451,manual_data,metaforicas,hard as nails,Duro na queda.,gemini,prompt4,gemma3,prompt4,De aço.,0.894
451,manual_data,metaforicas,hard as nails,Duro na queda.,gemini,prompt4,gemmaX,sem_prompt,duro como unhas,0.8513
454,manual_data,metaforicas,how the cookie crumbles,Como a banda toca.,gemini,prompt4,gpt,prompt2,como as coisas acontecem,0.8827
454,manual_data,metaforicas,how the cookie crumbles,Como a banda toca.,gemini,prompt4,gpt,prompt4,como as coisas acontecem,0.8827
454,manual_data,metaforicas,how the cookie crumbles,Como a banda toca.,gemini,prompt4,gemini,prompt2,É assim que a banda toca.,0.9059
454,manual_data,metaforicas,how the cookie crumbles,Como a banda toca.,gemini,prompt4,gemma3,prompt2,Como as coisas acontecem.,0.8961
454,manual_data,metaforicas,how the cookie crumbles,Como a banda toca.,gemini,prompt4,gemma3,prompt4,Como as cartas caem.,0.9056
454,manual_data,metaforicas,how the cookie crumbles,Como a banda toca.,gemini,prompt4,gemmaX,sem_prompt,como o biscoito se desfaz,0.8499
457,manual_data,metaforicas,beef up,Engrossar a parada.,gemini,prompt4,gpt,prompt2,reforçar,0.8484
457,manual_data,metaforicas,beef up,Engrossar a parada.,gemini,prompt4,gpt,prompt4,fortalecer,0.8022
457,manual_data,metaforicas,beef up,Engrossar a parada.,gemini,prompt4,gemini,prompt2,Fortalecer,0.8246
457,manual_data,metaforicas,beef up,Engrossar a parada.,gemini,prompt4,gemma3,prompt2,Reforçar,0.8427
457,manual_data,metaforicas,beef up,Engrossar a parada.,gemini,prompt4,gemma3,prompt4,Fortalecer a estrutura.,0.8693
457,manual_data,metaforicas,beef up,Engrossar a parada.,gemini,prompt4,gemmaX,sem_prompt,reforçar,0.8484
458,manual_data,metaforicas,be on cloud nine,Viver no paraíso.,gemma3,prompt4,gpt,prompt2,estar nas nuvens,0.8099
458,manual_data,metaforicas,be on cloud nine,Viver no paraíso.,gemma3,prompt4,gpt,prompt4,estar nas nuvens,0.8099
458,manual_data,metaforicas,be on cloud nine,Viver no paraíso.,gemma3,prompt4,gemini,prompt2,Estar nas nuvens.,0.8257
458,manual_data,metaforicas,be on cloud nine,Viver no paraíso.,gemma3,prompt4,gemini,prompt4,Estar nas nuvens.,0.8257
458,manual_data,metaforicas,be on cloud nine,Viver no paraíso.,gemma3,prompt4,gemma3,prompt2,Estar nas nuvens.,0.8257
458,manual_data,metaforicas,be on cloud nine,Viver no paraíso.,gemma3,prompt4,gemmaX,sem_prompt,estar nas nuvens,0.8099
462,manual_data,metaforicas,cat got your tongue,Perdeu as palavras?,gemma3,prompt4,gpt,prompt2,Caiu a sua língua?,0.9241
462,manual_data,metaforicas,cat got your tongue,Perdeu as palavras?,gemma3,prompt4,gpt,prompt4,Bocca de lobo.,0.8371
462,manual_data,metaforicas,cat got your tongue,Perdeu as palavras?,gemma3,prompt4,gemini,prompt2,Ficou sem fala?,0.8545
462,manual_data,metaforicas,cat got your tongue,Perdeu as palavras?,gemma3,prompt4,gemini,prompt4,O gato comeu sua língua.,0.8731
462,manual_data,metaforicas,cat got your tongue,Perdeu as palavras?,gemma3,prompt4,gemma3,prompt2,O gato comeu sua língua?,0.8952
462,manual_data,metaforicas,cat got your tongue,Perdeu as palavras?,gemma3,prompt4,gemmaX,sem_prompt,O gato comeu-lhe a língua,0.869
484,manual_data,metaforicas,bad egg,Mau caráter.,gemini,prompt4,gpt,prompt2,maçã podre,0.8401
484,manual_data,metaforicas,bad egg,Mau caráter.,gemini,prompt4,gpt,prompt4,maçã podre,0.8401
484,manual_data,metaforicas,bad egg,Mau caráter.,gemini,prompt4,gemini,prompt2,Mau caráter,0.9374
484,manual_data,metaforicas,bad egg,Mau caráter.,gemini,prompt4,gemma3,prompt2,O ovo estragado,0.7996
484,manual_data,metaforicas,bad egg,Mau caráter.,gemini,prompt4,gemma3,prompt4,Ovelha negra.,0.8846
484,manual_data,metaforicas,bad egg,Mau caráter.,gemini,prompt4,gemmaX,sem_prompt,ovo podre,0.83
490,manual_data,metaforicas,at the helm,no comando,gpt,prompt4,gpt,prompt2,no leme,0.9369
490,manual_data,metaforicas,at the helm,no comando,gpt,prompt4,gemini,prompt2,No comando,0.9395
490,manual_data,metaforicas,at the helm,no comando,gpt,prompt4,gemini,prompt4,No comando,0.9395
490,manual_data,metaforicas,at the helm,no comando,gpt,prompt4,gemma3,prompt2,No comando.,0.8589
490,manual_data,metaforicas,at the helm,no comando,gpt,prompt4,gemma3,prompt4,No leme.,0.8594
490,manual_data,metaforicas,at the helm,no comando,gpt,prompt4,gemmaX,sem_prompt,ao leme,0.8666
493,manual_data,metaforicas,hold your horses,Aguenta a mão.,gemini,prompt4,gpt,prompt2,Calma aí.,0.8506
493,manual_data,metaforicas,hold your horses,Aguenta a mão.,gemini,prompt4,gpt,prompt4,Segura a onda.,0.8935
493,manual_data,metaforicas,hold your horses,Aguenta a mão.,gemini,prompt4,gemini,prompt2,Calma aí,0.784
493,manual_data,metaforicas,hold your horses,Aguenta a mão.,gemini,prompt4,gemma3,prompt2,Calma!,0.811
493,manual_data,metaforicas,hold your horses,Aguenta a mão.,gemini,prompt4,gemma3,prompt4,Calma nos cavalos.,0.8518
493,manual_data,metaforicas,hold your horses,Aguenta a mão.,gemini,prompt4,gemmaX,sem_prompt,Segurem os cavalos,0.8159
500,manual_data,metaforicas,behind the eight ball,Em apuros.,gemma3,prompt4,gpt,prompt2,em uma posição difícil,0.8301
500,manual_data,metaforicas,behind the eight ball,Em apuros.,gemma3,prompt4,gpt,prompt4,estar em apuros,0.9158
500,manual_data,metaforicas,behind the eight ball,Em apuros.,gemma3,prompt4,gemini,prompt2,Em maus lençóis,0.848
500,manual_data,metaforicas,behind the eight ball,Em apuros.,gemma3,prompt4,gemini,prompt4,Encurralado.,0.8957
500,manual_data,metaforicas,behind the eight ball,Em apuros.,gemma3,prompt4,gemma3,prompt2,"Em apuros, numa enrascada, em uma situação difícil.",0.8582
500,manual_data,metaforicas,behind the eight ball,Em apuros.,gemma3,prompt4,gemmaX,sem_prompt,atrás da oitava bola,0.8188
504,manual_data,metaforicas,left out in the cold,deixado na rua da amargura,gpt,prompt4,gpt,prompt2,deixado de fora no frio,0.9068
504,manual_data,metaforicas,left out in the cold,deixado na rua da amargura,gpt,prompt4,gemini,prompt2,Deixado ao léu,0.8863
504,manual_data,metaforicas,left out in the cold,deixado na rua da amargura,gpt,prompt4,gemini,prompt4,Deixado(a) ao relento.,0.8278
504,manual_data,metaforicas,left out in the cold,deixado na rua da amargura,gpt,prompt4,gemma3,prompt2,Deixado de lado.,0.8831
504,manual_data,metaforicas,left out in the cold,deixado na rua da amargura,gpt,prompt4,gemma3,prompt4,Deixado à margem.,0.8745
504,manual_data,metaforicas,left out in the cold,deixado na rua da amargura,gpt,prompt4,gemmaX,sem_prompt,deixado à mercê do frio,0.901
506,manual_data,metaforicas,bend over backward,Fazer fogo com água.,gemma3,prompt4,gpt,prompt2,fazer grandes esforços,0.86
506,manual_data,metaforicas,bend over backward,Fazer fogo com água.,gemma3,prompt4,gpt,prompt4,virar-se do avesso,0.8084
506,manual_data,metaforicas,bend over backward,Fazer fogo com água.,gemma3,prompt4,gemini,prompt2,Se esforçar ao máximo,0.8142
506,manual_data,metaforicas,bend over backward,Fazer fogo com água.,gemma3,prompt4,gemini,prompt4,Se desdobrar todo.,0.8451
506,manual_data,metaforicas,bend over backward,Fazer fogo com água.,gemma3,prompt4,gemma3,prompt2,Fazer o possível e o impossível.,0.8979
506,manual_data,metaforicas,bend over backward,Fazer fogo com água.,gemma3,prompt4,gemmaX,sem_prompt,dobrar para trás,0.7911
509,manual_data,metaforicas,a snowball's chance in hell,"Nenhuma chance, nem uma migalha.",gemini,prompt4,gpt,prompt2,a chance de um floco de neve no inferno,0.887
509,manual_data,metaforicas,a snowball's chance in hell,"Nenhuma chance, nem uma migalha.",gemini,prompt4,gpt,prompt4,a chance de uma neve no inferno,0.9039
509,manual_data,metaforicas,a snowball's chance in hell,"Nenhuma chance, nem uma migalha.",gemini,prompt4,gemini,prompt2,Nenhuma chance.,0.9721
509,manual_data,metaforicas,a snowball's chance in hell,"Nenhuma chance, nem uma migalha.",gemini,prompt4,gemma3,prompt2,Uma chance mínima.,0.9041
509,manual_data,metaforicas,a snowball's chance in hell,"Nenhuma chance, nem uma migalha.",gemini,prompt4,gemma3,prompt4,A mínima que é.,0.9114
509,manual_data,metaforicas,a snowball's chance in hell,"Nenhuma chance, nem uma migalha.",gemini,prompt4,gemmaX,sem_prompt,a chance de uma bola de neve no inferno,0.899
510,manual_data,metaforicas,fighting a losing battle,lutar contra moinhos de vento,gpt,prompt4,gpt,prompt2,lutando uma batalha perdida,0.8385
510,manual_data,metaforicas,fighting a losing battle,lutar contra moinhos de vento,gpt,prompt4,gemini,prompt2,Lutar uma batalha perdida,0.8473
510,manual_data,metaforicas,fighting a losing battle,lutar contra moinhos de vento,gpt,prompt4,gemini,prompt4,Lutar contra moinhos de vento.,0.9022
510,manual_data,metaforicas,fighting a losing battle,lutar contra moinhos de vento,gpt,prompt4,gemma3,prompt2,Lutar uma batalha perdida,0.8473
510,manual_data,metaforicas,fighting a losing battle,lutar contra moinhos de vento,gpt,prompt4,gemma3,prompt4,Lutar contra um rio corrente.,0.862
510,manual_data,metaforicas,fighting a losing battle,lutar contra moinhos de vento,gpt,prompt4,gemmaX,sem_prompt,lutando numa batalha condenada à derrota,0.8317
517,manual_data,metaforicas,cooking up a storm,Armando um mega-rebuliço.,gemini,prompt4,gpt,prompt2,cozinhando muito,0.8404
517,manual_data,metaforicas,cooking up a storm,Armando um mega-rebuliço.,gemini,prompt4,gpt,prompt4,fazendo um banquete,0.8915
517,manual_data,metaforicas,cooking up a storm,Armando um mega-rebuliço.,gemini,prompt4,gemini,prompt2,Fazendo um estrondo,0.8916
517,manual_data,metaforicas,cooking up a storm,Armando um mega-rebuliço.,gemini,prompt4,gemma3,prompt2,Cozinhando sem parar.,0.8946
517,manual_data,metaforicas,cooking up a storm,Armando um mega-rebuliço.,gemini,prompt4,gemma3,prompt4,Cozinhando aos borbotões.,0.8889
517,manual_data,metaforicas,cooking up a storm,Armando um mega-rebuliço.,gemini,prompt4,gemmaX,sem_prompt,cozinhar como louco,0.8339
523,manual_data,metaforicas,go the extra mile,Dar o braço a torcer.,gemini,prompt4,gpt,prompt2,ir além do esperado,0.8508
523,manual_data,metaforicas,go the extra mile,Dar o braço a torcer.,gemini,prompt4,gpt,prompt4,dar um passo além,0.8774
523,manual_data,metaforicas,go the extra mile,Dar o braço a torcer.,gemini,prompt4,gemini,prompt2,Ir além,0.8393
523,manual_data,metaforicas,go the extra mile,Dar o braço a torcer.,gemini,prompt4,gemma3,prompt2,Ir além do esperado.,0.8777
523,manual_data,metaforicas,go the extra mile,Dar o braço a torcer.,gemini,prompt4,gemma3,prompt4,Ir além do esperado.,0.8777
523,manual_data,metaforicas,go the extra mile,Dar o braço a torcer.,gemini,prompt4,gemmaX,sem_prompt,dar o seu melhor,0.8937
525,manual_data,metaforicas,feeling under the weather,Estar de cama.,gemini,prompt4,gpt,prompt2,sentindo-se mal,0.8113
525,manual_data,metaforicas,feeling under the weather,Estar de cama.,gemini,prompt4,gpt,prompt4,estar debaixo do tempo,0.8837
525,manual_data,metaforicas,feeling under the weather,Estar de cama.,gemini,prompt4,gemini,prompt2,Sentindo-se mal.,0.8808
525,manual_data,metaforicas,feeling under the weather,Estar de cama.,gemini,prompt4,gemma3,prompt2,Me sentindo meio mal.,0.8536
525,manual_data,metaforicas,feeling under the weather,Estar de cama.,gemini,prompt4,gemma3,prompt4,Estar meio desregulado.,0.8945
525,manual_data,metaforicas,feeling under the weather,Estar de cama.,gemini,prompt4,gemmaX,sem_prompt,feeling under the weather,0.8587
527,manual_data,metaforicas,clear as crystal,Cristalino.,gemini,prompt4,gpt,prompt2,claro como cristal,0.8224
527,manual_data,metaforicas,clear as crystal,Cristalino.,gemini,prompt4,gpt,prompt4,claro como a água cristalina,0.79
527,manual_data,metaforicas,clear as crystal,Cristalino.,gemini,prompt4,gemini,prompt2,Claro como cristal,0.8111
527,manual_data,metaforicas,clear as crystal,Cristalino.,gemini,prompt4,gemma3,prompt2,Claro como água.,0.8364
527,manual_data,metaforicas,clear as crystal,Cristalino.,gemini,prompt4,gemma3,prompt4,Limpido como água de nascente.,0.8168
527,manual_data,metaforicas,clear as crystal,Cristalino.,gemini,prompt4,gemmaX,sem_prompt,claro como cristal,0.8224
531,manual_data,metaforicas,a far cry,"Claro, vamos lá:

**Far Cry:** Um Grito Distante",gemini,prompt4,gpt,prompt2,um abismo distante,0.8401
531,manual_data,metaforicas,a far cry,"Claro, vamos lá:

**Far Cry:** Um Grito Distante",gemini,prompt4,gpt,prompt4,grande distância,0.8341
531,manual_data,metaforicas,a far cry,"Claro, vamos lá:

**Far Cry:** Um Grito Distante",gemini,prompt4,gemini,prompt2,Uma grande diferença,0.8447
531,manual_data,metaforicas,a far cry,"Claro, vamos lá:

**Far Cry:** Um Grito Distante",gemini,prompt4,gemma3,prompt2,Um abismo.,0.8623
531,manual_data,metaforicas,a far cry,"Claro, vamos lá:

**Far Cry:** Um Grito Distante",gemini,prompt4,gemma3,prompt4,Partir dessa para o beleléu.,0.8372
531,manual_data,metaforicas,a far cry,"Claro, vamos lá:

**Far Cry:** Um Grito Distante",gemini,prompt4,gemmaX,sem_prompt,um grito distante,0.8859
533,manual_data,metaforicas,chew the fat,Bater um papo informal.,gemma3,prompt4,gpt,prompt2,bater papo,0.8991
533,manual_data,metaforicas,chew the fat,Bater um papo informal.,gemma3,prompt4,gpt,prompt4,papo furado,0.9017
533,manual_data,metaforicas,chew the fat,Bater um papo informal.,gemma3,prompt4,gemini,prompt2,Pôr a conversa em dia,0.844
533,manual_data,metaforicas,chew the fat,Bater um papo informal.,gemma3,prompt4,gemini,prompt4,Pôr a conversa em dia,0.844
533,manual_data,metaforicas,chew the fat,Bater um papo informal.,gemma3,prompt4,gemma3,prompt2,Bater um papo.,0.9814
533,manual_data,metaforicas,chew the fat,Bater um papo informal.,gemma3,prompt4,gemmaX,sem_prompt,mastigar a gordura,0.83
548,manual_data,metaforicas,below the belt,Na lama abaixo do cinto.,gemma3,prompt4,gpt,prompt2,abaixo da cintura,0.9203
548,manual_data,metaforicas,below the belt,Na lama abaixo do cinto.,gemma3,prompt4,gpt,prompt4,baixo a cintura,0.8685
548,manual_data,metaforicas,below the belt,Na lama abaixo do cinto.,gemma3,prompt4,gemini,prompt2,Abaixo da cintura,0.8961
548,manual_data,metaforicas,below the belt,Na lama abaixo do cinto.,gemma3,prompt4,gemini,prompt4,Abaixo da linha da cintura.,0.9249
548,manual_data,metaforicas,below the belt,Na lama abaixo do cinto.,gemma3,prompt4,gemma3,prompt2,"Péssimo, traiçoeiro, golpe abaixo.",0.878
548,manual_data,metaforicas,below the belt,Na lama abaixo do cinto.,gemma3,prompt4,gemmaX,sem_prompt,abaixo da cintura,0.9203
550,manual_data,metaforicas,make a mountain out of a molehill,Fazer tempestade em copo d'água.,gemini,prompt4,gpt,prompt2,fazer uma tempestade em copo d'água,0.9337
550,manual_data,metaforicas,make a mountain out of a molehill,Fazer tempestade em copo d'água.,gemini,prompt4,gpt,prompt4,fazer tempestade em copo d'água,0.9206
550,manual_data,metaforicas,make a mountain out of a molehill,Fazer tempestade em copo d'água.,gemini,prompt4,gemini,prompt2,Fazer tempestade em copo d'água,0.9437
550,manual_data,metaforicas,make a mountain out of a molehill,Fazer tempestade em copo d'água.,gemini,prompt4,gemma3,prompt2,Fazer uma montanha de um grão de areia.,0.9193
550,manual_data,metaforicas,make a mountain out of a molehill,Fazer tempestade em copo d'água.,gemini,prompt4,gemma3,prompt4,Fazer uma montanha com um grão de areia.,0.9186
550,manual_data,metaforicas,make a mountain out of a molehill,Fazer tempestade em copo d'água.,gemini,prompt4,gemmaX,sem_prompt,fazer uma montanha de uma molehill,0.8693
551,manual_data,metaforicas,burning bridges,Queimar as pontes.,gemma3,prompt4,gpt,prompt2,queimando pontes,0.8991
551,manual_data,metaforicas,burning bridges,Queimar as pontes.,gemma3,prompt4,gpt,prompt4,queimar os barcos,0.9424
551,manual_data,metaforicas,burning bridges,Queimar as pontes.,gemma3,prompt4,gemini,prompt2,Queimando pontes,0.89
551,manual_data,metaforicas,burning bridges,Queimar as pontes.,gemma3,prompt4,gemini,prompt4,Queimar as pontes,0.9472
551,manual_data,metaforicas,burning bridges,Queimar as pontes.,gemma3,prompt4,gemma3,prompt2,Queimar pontes,0.9365
551,manual_data,metaforicas,burning bridges,Queimar as pontes.,gemma3,prompt4,gemmaX,sem_prompt,queimar pontes,0.9399
552,manual_data,metaforicas,burn a hole in your pocket,Estar sobrando de sobra.,gemma3,prompt4,gpt,prompt2,queimar um buraco no bolso,0.8546
552,manual_data,metaforicas,burn a hole in your pocket,Estar sobrando de sobra.,gemma3,prompt4,gpt,prompt4,Queimar o bolso.,0.8706
552,manual_data,metaforicas,burn a hole in your pocket,Estar sobrando de sobra.,gemma3,prompt4,gemini,prompt2,Furar o bolso.,0.8501
552,manual_data,metaforicas,burn a hole in your pocket,Estar sobrando de sobra.,gemma3,prompt4,gemini,prompt4,Fazer um buraco no bolso.,0.866
552,manual_data,metaforicas,burn a hole in your pocket,Estar sobrando de sobra.,gemma3,prompt4,gemma3,prompt2,Comer o bolso.,0.8653
552,manual_data,metaforicas,burn a hole in your pocket,Estar sobrando de sobra.,gemma3,prompt4,gemmaX,sem_prompt,queimar um buraco no seu bolso,0.8494
