ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
"Trump Administration Faces Hurricane Harvey, Its First Major Natural Disaster","Administração Trump enfrenta o furacão Harvey, seu primeiro grande desastre natural","Trump administration faces hurricane Harvey, its first major natural disaster",marian/,1.0
"Trump Administration Faces Hurricane Harvey, Its First Major Natural Disaster","Administração de Trump enfrenta furacão Harvey, seu primeiro grande desastres naturais","Trump's Administration faces hurricane Harvey, its first major natural disaster.",meta/,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,As Bolsas de Seguro Saúde Oferecem Mais Opções com Baixo Custo do Que Nunca Antes,Health Insurance Buckets Offer More Affordable Options Than Ever Before,qwen/prompt1,0.833090543746948
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,As Marketplace de Seguro Saúde Oferecem Mais Opções de Baixo Custo do Que Nunca Antes,Marketplace Health Insurance Offers More Affordable Options Than Ever Before,qwen/prompt2,0.9023140668869011
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,"Os Mercados de Planos de Saúde desvendam um leque de oportunidades mais acessíveis do que nunca.
","The Health Insurance Market unveils a constellation of opportunities, more accessible than ever before.",gemini/prompt3,0.9056738018989561
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Mercados de seguros de saúde oferecem agora mais oportunidades de economia do que nunca.,Health insurance marketplaces are now blooming with savings opportunities like never before.,gemma3/prompt4,0.9328759908676141
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,"Os mercados de seguro saúde hoje abrem um leque maior de oportunidades acessíveis.
",Today's health insurance markets unfurl a wider spectrum of accessible possibilities.,gemma3/prompt3,0.933759570121765
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Mercados de Seguros de Saúde Oferecem Mais Opções de Custo Baixo do que Nunca,Health Insurance Markets Provide More Cost-Low Options Than Ever Before.,mistral/prompt4,0.9458962678909301
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Mercados de Seguro Saúde Oferecem Mais Opções Baixo-Custo do Que Nunca Antes,Health Insurance Markets Offer More Budget-Friendly Options Than Ever Before,qwen/prompt4,0.950533032417297
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Os mercados de seguro de saúde oferecem mais opções de baixo custo do que nunca antes.,Os mercados de seguro de saúde nunca ofereceram mais opções acessíveis.,llama/prompt3,0.9565607309341431
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,"Os Mercados de Planos de Saúde Estão Mais Recheados de Opções Baratas do que Nunca.
",The health insurance marketplaces are bursting at the seams with affordable options.,gemini/prompt4,0.9619197845458981
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Mercados de Seguro Saúde Oferecem Mais Opções Econômicas do Que Nuncaantes,Health Insurance Markets Now Offer More Economical Options Than Ever Before,qwen/prompt3,0.9657124280929561
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Mercados de Seguro de Saúde ofertam Mais Opções de Baixo Custo do que Nunca,Health Insurance Markets Provide More Affordable Options Than Ever,mistral/prompt3,0.9669168591499321
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,O Mercado de Seguro de Saúde Oferece Mais Opções de Baixo Custo Do Que Jamais,"""The Health Insurance Market Offers More Low-Cost Options Than Ever Before""",llama/prompt4,0.974891364574432
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Os Mercados de Seguro Saúde Oferecem Mais Opções Acessíveis do que Nunca.,"""The Health Insurance Markets Offer More Affordable Choices than Ever Before.""",gpt/prompt3,0.987697601318359
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,As Praças de Seguro de Saúde oferecem mais opções de baixo custo do que nunca.,Health Insurance Marketplaces offer more low-cost options than ever before.,gpt/prompt1,0.9992041587829591
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,"Os mercados de seguros de saúde oferecem mais opções de baixo custo do que nunca.
",Health insurance marketplaces offer more low-cost options than ever before.,gemini/prompt1,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Os mercados de seguros de saúde oferecem mais opções de baixo custo do que nunca.,Health insurance marketplaces offer more low-cost options than ever.,gemini/prompt2,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Os mercados de seguros de saúde oferecem mais opções de baixo custo do que nunca.,Health insurance marketplaces offer more low-cost options than ever before.,gemma3/prompt1,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Os mercados de seguros de saúde oferecem mais opções de baixo custo do que nunca.,Health insurance marketplaces offer more low-cost options than ever before.,gemma3/prompt2,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Os mercados de seguros de saúde oferecem mais opções de baixo custo do que nunca,Health insurance markets offer more low-cost options than ever before.,gemmaX/,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Os Mercados de Seguro de Saúde oferecem mais opções de baixo custo do que nunca.,Health Insurance Markets offer more low-cost options than ever before.,gpt/prompt2,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Os Mercados de Seguro Saúde oferecem mais opções acessíveis do que nunca.,The Health Insurance Markets offer more affordable options than ever before.,gpt/prompt4,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Mercados de Seguros de Saúde Oferecem Mais Opções a Preços Baixos do que Nunca antes,Health Insurance Markets Offer More Options at Lower Prices Than Ever Before.,llama/prompt1,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,O Mercado de Seguro de Saúde Oferece Mais Opções Baratas do que Nunca antes.,The Health Insurance Market Offers More Affordable Options Than Ever Before.,llama/prompt2,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Mercados de seguro de saúde oferecem mais opções de baixo custo do que nunca,Health insurance markets offer more low-cost options than ever before,marian/,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Mercados de seguros de saúde oferecem mais opções de baixo custo que nunca,The health care markets offer more low cost options than ever before,meta/,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Mercados de Seguros de Saúde ofertam mais opções de baixo custo do que nunca antes.,Health insurance markets offer more low-cost options than ever before.,mistral/prompt1,1.0
Health Insurance Marketplaces Offer More Low-Cost Options than Ever Before,Plataformas de Seguros de Saúde oferecem mais opções de baixo custo do que nunca.,Health insurance platforms offer more low-cost options than ever before.,mistral/prompt2,1.0
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,O estado do Texas,"""Lone Star State""",mistral/prompt3,0.33245339989662104
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,"No Texas, um coração que antes ardia em brasa da descrença, acendeu a chama da fé, e a mesquita tornou-se o solo fértil onde a semente do radicalismo germinou.
","In Texas, a heart once charred by the embers of disbelief found its wick relit by faith, and the mosque became the fertile ground where the seed of radicalism took root.",gemini/prompt3,0.504027724266052
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,Um texano muçulmano que se juntoFebu ao ISIS primeiro se converteu e passou a frequentar a mesquita com mais assiduidade.,A Texan Muslim who rode the ISIS bandwagon initially found faith and deepened his devotion to the mosque.,gemma3/prompt4,0.8602876067161561
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,Texas: Muçulmanos que se uniram ao ISIS primeiro se tornaram religiosos e começaram a gastar mais tempo na mesquita,"Texans who have joined ISIS first become religiously minded, and started spending more time in the mosque.",meta/,0.892646312713623
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,"Texas: Muçulmano que juntou-se ao ISIS primeiro se tornou religioso e began spending more time at the mosque pode ser traduzido metaforicamente como:

Texas: O muçulmano que ingressou no ISIS primeiro fez sua fé florir e começou a frequentar mais a mesquita.",Texas: The Muslim who joined ISIS first allowed his faith to flourish and began attending the mosque more frequently.,qwen/prompt4,0.9191571474075311
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,"No Texas, um muçulmano que se juntou ao ISIS primeiro se tornou crente e passou a frequentar mais a mesquita, como quem busca água no deserto.
","In Texas, a Muslim who joined ISIS first found faith and then frequented the mosque more, like one who seeks water in the desert.",gemini/prompt4,0.9274553060531611
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,O texano: muçulmano que se juntou ao ISIS primeiro passou a se religar e começou a frequentar mais a mesquita.,The Texan: a Muslim who joined ISIS first reconnected with his faith and began attending the mosque more frequently.,gpt/prompt4,0.9402714967727661
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,"No Texas, o muçulmano que se juntou ao ISIS primeiro floresceu na fé, buscando refúgio e consolo na mesquita.","In Texas, the Muslim who embraced ISIS first bloomed in faith, finding haven and solace within the mosque’s walls.",gemma3/prompt3,0.9442335367202751
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,"""Texas: O muçulmano que se juntou ao ISIS, inicialmente se tornou religioso e começou a passar mais tempo na mesquita.""","""Texas: The Muslim who joined ISIS was initially devout, starting to spend more time at the mosque.""",llama/prompt3,0.949228644371032
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,Texas: Muçulmano que se uniu ao ISIS primeiro se tornou espiritual e começou a dedicar mais tempo à casa de oração.,Texas: A Muslim who joined ISIS first became spiritual and began dedicating more time to the house of prayer.,gpt/prompt3,0.968760251998901
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,"""Texas: O muçulmano que aderiu ao ISIS primeiro se tornou religioso e começou a passar mais tempo na mesquita.""",Texas: The Muslim who joined ISIS first became devout and began to spend more time at the mosque.,llama/prompt4,0.9730678796768181
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,Texas: o muçulmano que se juntou ao ISIS primeiro se tornou mais religioso e começou a passar mais tempo na mesquita.,Texas: The Muslim who joined ISIS first became more devout and started spending more time in the mosque.,qwen/prompt3,0.989930868148803
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,Texas: Musulmano que se juntou ao ISIS primeiro se tornou religioso e passou a frequentar mais o mosque.,Muslim from Texas who joined ISIS first became religious and started visiting the mosque more.,mistral/prompt4,0.9911065101623531
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,"Texas: Muçulmano que se juntou ao ISIS primeiro se tornou religioso e começou a passar mais tempo na mesquita.
",Texas: Muslim who joined ISIS first became religious and started spending more time in the mosque.,gemini/prompt1,1.0
Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,"Texas: Muçulmano que se juntou ao ISIS primeiro se tornou religioso e começou a passar mais tempo na mesquita.
","Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque.
",gemini/prompt2,1.0
