ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
close to my heart,"No âmago do meu ser.
",Deep in my bones.,gemma3/prompt4,0.7280119657516481
close to my heart,Perto ao meu coração.,Perto a meu coração é o meu lar.,llama/prompt3,0.796909868717193
close to my heart,No âmago do meu ser.,At the heart of my being.,gemma3/prompt3,0.8700686097145081
close to my heart,Muito próximo ao meu coração.,Muito próximo ao meu coração é 'near and dear to my heart'.,llama/prompt4,0.91739821434021
close to my heart,"Perto do meu coração.
",Near and dear to my heart.,gemini/prompt4,0.9650188684463501
close to my heart,""" Perto do meu coração"".","""T close to my heart"".",meta/,0.967228531837463
close to my heart,Perto do meu coração.,Near my heart.,llama/prompt1,0.9906339645385741
close to my heart,"Perto do meu coração
","Near my heart
",gemini/prompt1,0.990777134895324
close to my heart,próximo ao meu coração,next to my heart,gpt/prompt1,0.9912000298500061
close to my heart,Muito próximo da minha alma.,Very close to my soul.,llama/prompt2,0.9912000298500061
close to my heart,Próximo ao meu coração.,Near my heart.,mistral/prompt1,0.9912000298500061
close to my heart,Near my heart,close to my heart,mistral/prompt4,0.9974613189697261
close to my heart,"Perto do meu coração.
","Close to my heart.
",gemini/prompt2,1.0
close to my heart,"Perto do meu coração.
",Close to my heart.,gemini/prompt3,1.0
close to my heart,Perto do meu coração.,Close to my heart.,gemma3/prompt1,1.0
close to my heart,"Perto do meu coração.
",Close to my heart.,gemma3/prompt2,1.0
close to my heart,perto do meu coração,close to my heart,gemmaX/,1.0
close to my heart,perto do meu coração,Close to my heart,gpt/prompt2,1.0
close to my heart,próximo ao meu coração,close to my heart,gpt/prompt3,1.0
close to my heart,Perto do meu coração.,Close to my heart.,gpt/prompt4,1.0
close to my heart,perto do meu coração,near my heart,marian/,1.0
close to my heart,Perto do meu coração,Close to my heart.,mistral/prompt2,1.0
close to my heart,perto do meu coração,close to my heart,qwen/prompt1,1.0
close to my heart,perto do meu coração,close to my heart,qwen/prompt2,1.0
close to my heart,próximo ao meu coração,close to my heart,qwen/prompt3,1.0
close to my heart,perto do meu coração,close to my heart,qwen/prompt4,1.0
She is writing a letter to her friend.,Ela está esboçando uma cartinha à sua amiga.,Ela está traçando um roteiro para sua amiga.,llama/prompt4,0.6885693073272701
She is writing a letter to her friend.,ela está tecendo uma carta para sua amiga.,She's spinning a letter for her friend.,mistral/prompt3,0.7366085648536681
She is writing a letter to her friend.,Ela tece palavras para o coração de uma amiga.,She weaves words into the heart of a friend.,gemma3/prompt3,0.767718791961669
She is writing a letter to her friend.,Ela está fazendo um croqui para sua amiga.,She is sketching a portrait for her friend.,qwen/prompt4,0.7943426370620721
She is writing a letter to her friend.,Ela está escrevendo uma carta para seu amigo.,Ela está caligrafando uma missiva para seu amigo.,llama/prompt3,0.8263667225837701
She is writing a letter to her friend.,"Ela despeja palavras no papel para a amiga.
",She pours words onto the page for her friend.,gemini/prompt4,0.861893415451049
She is writing a letter to her friend.,Ela está tecendo memórias para sua amiga.,She is weaving memories for her friend.,qwen/prompt3,0.868127346038818
She is writing a letter to her friend.,"Ela está tecendo palavras para a amiga.
",She is weaving words for her friend.,gemini/prompt3,0.8849985599517821
She is writing a letter to her friend.,Ela tece palavras para sua amiga.,She weaves words for her friend.,gemma3/prompt4,0.9301288127899171
She is writing a letter to her friend.,Ela está tecendo palavras em uma carta para sua amiga.,She is weaving words into a letter for her friend.,gpt/prompt3,0.9689258337020871
She is writing a letter to her friend.,Ela está escrevendo uma carta ao seu amigo.,She's writing a letter to your friend.,marian/,0.984157681465148
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is penning a letter to her friend.,mistral/prompt4,0.9842892289161681
She is writing a letter to her friend.,"Ela está escrevendo uma carta para a amiga dela.
","She is writing a letter to her friend.
",gemini/prompt1,1.0
She is writing a letter to her friend.,"Ela está escrevendo uma carta para a amiga dela.
","She is writing a letter to her friend.
",gemini/prompt2,1.0
She is writing a letter to her friend.,"Ela está escrevendo uma carta para sua amiga.
",She is writing a letter to her friend.,gemma3/prompt1,1.0
She is writing a letter to her friend.,"Ela está escrevendo uma carta para sua amiga.
",She is writing a letter to her friend.,gemma3/prompt2,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,gemmaX/,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para a amiga dela.,She is writing a letter to her friend.,gpt/prompt1,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,gpt/prompt2,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,gpt/prompt4,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,llama/prompt1,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,llama/prompt2,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para o seu amigo.,She is writing a letter to her friend.,meta/,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,mistral/prompt1,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para a amiga.,She is writing a letter to her friend.,mistral/prompt2,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,qwen/prompt1,1.0
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,qwen/prompt2,1.0
She is knitting a scarf for winter.,Ela tece o inverno em lã.,She weaves winter in wool.,gemma3/prompt3,0.769100248813629
She is knitting a scarf for winter.,Ela está cosendo um lenço para o inverno.,She is stitching up winter.,qwen/prompt4,0.7791234254837031
She is knitting a scarf for winter.,"Ela está tecendo o inverno.
",She is weaving winter.,gemini/prompt3,0.784602880477905
She is knitting a scarf for winter.,"Ela está tecendo o inverno.
",She is weaving winter.,gemini/prompt4,0.784602999687194
She is knitting a scarf for winter.,Ela está tecendo um abrigo para o inverno em seu coração.,Ela está tecendo um abrigo para o inverno em seu coração. - She's weaving a winter cloak within her heart.,llama/prompt3,0.8150054812431331
She is knitting a scarf for winter.,Ela está tejiendo uma neve para o inverno.,She is weaving a snow for winter.,qwen/prompt3,0.8156436085700981
She is knitting a scarf for winter.,Ela tece um abraço para o frio.,She weaves a hug for the chill.,gemma3/prompt4,0.8199328184127801
She is knitting a scarf for winter.,Ela está tricotando uma meada para o inverno.,She's spinning a yarn for winter.,mistral/prompt4,0.8632983565330501
She is knitting a scarf for winter.,Ela está tece uma faixa para o inverno.,She's weaving a scarf for winter.,llama/prompt4,0.9610015153884881
She is knitting a scarf for winter.,Ela está tecendo um cachecol para o inverno.,She is weaving a scarf for winter.,gpt/prompt4,0.9616321325302121
She is knitting a scarf for winter.,Ela está tecendo um lenço para o inverno.,She is weaving a scarf for the winter.,gpt/prompt3,0.9779714345932001
She is knitting a scarf for winter.,Ela está tecendo um cachecol para o inverno.,She is knitting a scarf for the winter.,mistral/prompt3,0.9932177066802971
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for the winter.,gemmaX/,0.9999058246612541
She is knitting a scarf for winter.,"Ela está tricotando um cachecol para o inverno.
","She is knitting a scarf for the winter.
",gemini/prompt1,1.0
She is knitting a scarf for winter.,"Ela está tricotando um cachecol para o inverno.
","She is knitting a scarf for the winter.
",gemini/prompt2,1.0
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for winter.,gemma3/prompt1,1.0
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for winter.,gemma3/prompt2,1.0
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for winter.,gpt/prompt1,1.0
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for winter.,gpt/prompt2,1.0
She is knitting a scarf for winter.,Ela está tecendo um cachecol para o inverno.,She is knitting a scarf for winter.,llama/prompt1,1.0
She is knitting a scarf for winter.,Ela está tecendo um cachecol para o inverno.,She is knitting a scarf for winter.,llama/prompt2,1.0
She is knitting a scarf for winter.,Ela está a tricotar um lenço para o inverno.,She's knitting a scarf for the winter.,marian/,1.0
She is knitting a scarf for winter.,Ela está a tricotar um lenço para o inverno.,She's knitting a scarf for the winter.,meta/,1.0
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for winter.,mistral/prompt1,1.0
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for winter.,mistral/prompt2,1.0
She is knitting a scarf for winter.,Ela está tricotando um lenço para o inverno.,She is knitting a scarf for winter.,qwen/prompt1,1.0
She is knitting a scarf for winter.,Ela está tricotando uma echarpe para o inverno.,She is knitting a scarf for winter.,qwen/prompt2,1.0
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,Ela está cozinhar para o grande espetáculo.,llama/prompt4,0.733880341053009
She is preparing dinner for the guests.,Ela está preparando o paladar dos convidados.,"""She is priming the palates of the guests.""",qwen/prompt3,0.835906147956848
She is preparing dinner for the guests.,"Ela está botando a mesa para os convidados.
",She's setting the stage for her guests.,gemini/prompt4,0.845422267913818
She is preparing dinner for the guests.,Ela está colorindo o banquete para os convidados.,She is painting the feast for the guests.,gpt/prompt3,0.8462666273117061
She is preparing dinner for the guests.,Ela tece o jantar para os convidados.,She weaves the dinner for her guests.,gemma3/prompt3,0.858036696910858
She is preparing dinner for the guests.,Ela está cozinhando a ceia para os convidados.,She is simmering the dinner for the guests.,qwen/prompt4,0.893862068653106
She is preparing dinner for the guests.,Ela está orquestrando o banquete para os convidados.,She’s conducting a feast for her guests.,gemma3/prompt4,0.9485139846801751
She is preparing dinner for the guests.,"Ela está armando a ceia para os convidados.
",She's setting the table for her guests.,gemini/prompt3,0.961702466011047
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,"""She is laying out the dinner for the guests.""",mistral/prompt4,0.9706144332885741
She is preparing dinner for the guests.,Ela está montando um espetáculo culinário para os convidados.,Ela está arranjando um jantar para os convidados.,llama/prompt3,0.9777061939239501
She is preparing dinner for the guests.,ela está cozinhando para os hóspedes,She is cooking for the guests.,mistral/prompt3,0.9888643622398371
She is preparing dinner for the guests.,"Ela está preparando o jantar para os convidados.
","She is preparing dinner for the guests.
",gemini/prompt1,1.0
She is preparing dinner for the guests.,"Ela está preparando o jantar para os convidados.
","She is preparing dinner for the guests.
",gemini/prompt2,1.0
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She is preparing dinner for the guests.,gemma3/prompt1,1.0
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She is preparing dinner for the guests.,gemma3/prompt2,1.0
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She is preparing dinner for the guests.,gemmaX/,1.0
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She is preparing dinner for the guests.,gpt/prompt1,1.0
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She is preparing dinner for the guests.,gpt/prompt2,1.0
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She is cooking up dinner for the guests.,gpt/prompt4,1.0
She is preparing dinner for the guests.,Ela está preparando jantar para os convidados.,She is preparing dinner for the guests.,llama/prompt1,1.0
She is preparing dinner for the guests.,Ela está preparando jantar para os hóspedes.,She's preparing dinner for the guests.,llama/prompt2,1.0
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She's preparing dinner for the guests.,marian/,1.0
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She is preparing the dinner for guests.,meta/,1.0
