indice,ingles_original,melhor_trad,outra_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,parascore
1445,Russia Is Now Calling On The US To Leave Syria (Video),A Rússia agora está pedindo aos EUA para saírem da Síria (Vídeo).,Rússia pede agora aos EUA para saírem da Síria (Vídeo),gpt,prompt2,gemmaX,sem_prompt,0.976
1580,A reporter asked Trump what his health care plan is. He didn't know,Um repórter perguntou a Trump qual era o plano de saúde dele. Ele não sabia.,Uma repórter perguntou a Trump qual é seu plano de saúde. Ele não tinha a menor ideia.,gemma3,prompt2,gpt,prompt4,0.9759
550,Microsoft’s Surface Book 2 features more computational power than any rival,O Surface Book 2 da Microsoft possui mais poder computacional do que qualquer rival.,O Surface Book 2 da Microsoft oferece mais poder computacional do que qualquer concorrente.,gpt,prompt2,gemma3,prompt2,0.9758
1445,Russia Is Now Calling On The US To Leave Syria (Video),A Rússia agora está pedindo aos EUA para saírem da Síria (Vídeo).,A Rússia agora pede aos EUA para deixar a Síria (Vídeo).,gpt,prompt2,gemma3,prompt2,0.9757
2311,Teen Mom 2': Kailyn Lowry bans baby daddy from seeing son after he gets violent,"""Teen Mom 2"": Kailyn Lowry proíbe o pai do bebé de ver o filho depois de este se tornar violento.","""Teen Mom 2"": Kailyn Lowry proíbe o pai do filho de ver o filho após ele partir para a violência.",gemmaX,sem_prompt,gemma3,prompt4,0.9757
2308,Photogallery - ‘Rick and Morty’ Season 3 has shorter episodes; plot focuses on Beth,"Fotogaleria - 3.ª temporada de ""Rick and Morty"" tem episódios mais curtos; o enredo centra-se em Beth.",Galeria de fotos - A 3ª temporada de 'Rick and Morty' tem episódios mais curtos; a trama foca em Beth.,gemmaX,sem_prompt,gemini,prompt2,0.9756
2187,Exxon Fined $$2 Million For Violating Russia Sanctions While Tillerson Was CEO,Exxon multada em 2 milhões de dólares por violar sanções contra a Rússia quando Tillerson era CEO.,Exxon multada em US$ 2 milhões por violar sanções da Rússia enquanto Tillerson era CEO.,gemmaX,sem_prompt,gemini,prompt2,0.9755
62,Nevada uprising leader Ryan Bundy vowed ‘whatever it takes’ to stop government,"Ryan Bundy, líder da revolta de Nevada, prometeu ""fazer o que for preciso"" para parar o governo.","O líder da rebelião de Nevada, Ryan Bundy, prometeu ‘o que for preciso’ para deter o governo.",gemmaX,sem_prompt,gemini,prompt2,0.9754
2459,Congress has spent $$17 million to settle sexual harassment claims,Congresso gastou 17 milhões de dólares para resolver queixas de assédio sexual.,O Congresso gastou US$ 17 milhões para resolver acusações de assédio sexual.,gemmaX,sem_prompt,gemma3,prompt2,0.975
2286,"Afghanistan, Trump indicated a troop surge but number and role not specified","Afeganistão, Trump indicou um aumento de tropas, mas o número e o papel não foram especificados.","Afeganistão, Trump sinalizou um reforço de tropas, mas número e papel permanecem em aberto.",gemmaX,sem_prompt,gemma3,prompt4,0.9749
1554,Man shot by Chicago police officer is awarded $$44.7 million,"Homem baleado por policial de Chicago recebe US$ 44,7 milhões.","Homem atingido por agente da polícia de Chicago recebe 44,7 milhões de dólares",gemma3,prompt2,gemmaX,sem_prompt,0.9748
1703,Tamra Judge's birthday brings out interesting social media comments,O aniversário de Tamra Judge gera comentários interessantes nas redes sociais.,O aniversário de Tamra Judge desperta comentários curiosos nas redes sociais.,gemmaX,sem_prompt,gemini,prompt4,0.9748
2308,Photogallery - ‘Rick and Morty’ Season 3 has shorter episodes; plot focuses on Beth,"Fotogaleria - 3.ª temporada de ""Rick and Morty"" tem episódios mais curtos; o enredo centra-se em Beth.",Galeria de fotos - A temporada 3 de 'Rick and Morty' tem episódios mais curtos; a trama foca em Beth.,gemmaX,sem_prompt,gpt,prompt2,0.9748
2410,Does Anyone Really Want to Pick Apples with the Neighbors?,Alguém realmente quer colher maçãs com os vizinhos?,Será que alguém quer mesmo colher maçãs com os vizinhos?,gemma3,prompt2,gemmaX,sem_prompt,0.9748
2560,Sony is reducing the prices of its PlayStation VR bundles,A Sony está reduzindo os preços de seus pacotes PlayStation VR.,Sony reduz os preços dos pacotes PlayStation VR,gemini,prompt2,gemmaX,sem_prompt,0.9748
2249,NFL's Chris Long will be donating all of his 2017 football salary to education charity,"Chris Long, jogador da NFL, doará todo o seu salário de futebol de 2017 para caridade de educação.",O jogador Chris Long da NFL doará todo o seu salário de futebol de 2017 para uma instituição de caridade educacional.,gemini,prompt2,gemma3,prompt2,0.9745
633,There is no such thing as a good Trump voter,Não existe tal coisa como um bom eleitor de Trump.,Não existe eleitor de Trump bom.,gemmaX,sem_prompt,gemini,prompt2,0.9743
376,"Trump Campaign Raises $$11.6 Million, Spends $$1 Million on Legal Fees","Campanha de Trump arrecada US$ 11,6 milhões, gasta US$ 1 milhão em honorários legais.","Campanha de Trump arrecada 11,6 milhões de dólares e gasta 1 milhão de dólares em honorários legais",gemma3,prompt2,gemmaX,sem_prompt,0.9742
708,Anyone watch Sunday Pro Football? If so which team is your favorite?,"Alguém assiste ao futebol americano no domingo? Se sim, qual é o seu time favorito?","Alguém assiste ao Sunday Pro Football? Se sim, qual é a sua equipa favorita?",gpt,prompt2,gemmaX,sem_prompt,0.9742
1085,Grigor Dimitrov wins the 2017 Cincinnati Masters over Nick Kyrgios,Grigor Dimitrov vence o Masters de Cincinnati de 2017 sobre Nick Kyrgios.,Grigor Dimitrov vence Nick Kyrgios no Masters de Cincinnati de 2017.,gemma3,prompt2,gemini,prompt2,0.9742
1491,"Burundi exits the ICC, an interview with David Paul Jacobs","Burundi sai do Tribunal Penal Internacional, uma entrevista com David Paul Jacobs.","Burundi sai do CPI, uma entrevista com David Paul Jacobs.",gemini,prompt2,gpt,prompt4,0.9742
2580,White House male employees paid more than women: study,Funcionários do sexo masculino na Casa Branca recebem mais do que as mulheres: estudo.,Empregados homens da Casa Branca recebem mais que mulheres: estudo.,gemma3,prompt2,gpt,prompt2,0.9742
1698,Comstock says the rich are STILL paying too much in taxes,Comstock diz que os ricos AINDA estão pagando impostos demais.,Comstock diz que os ricos ainda estão pagando caro demais em impostos.,gemini,prompt2,gemma3,prompt2,0.9741
1093,Photogallery - J.R. Smith says LeBron James is leaving the Cleveland Cavaliers,Fotogaleria - J.R. Smith diz que LeBron James está a deixar os Cleveland Cavaliers.,Galeria de fotos - J.R. Smith diz que LeBron James está deixando o Cleveland Cavaliers.,gemmaX,sem_prompt,gpt,prompt2,0.9739
1093,Photogallery - J.R. Smith says LeBron James is leaving the Cleveland Cavaliers,Fotogaleria - J.R. Smith diz que LeBron James está a deixar os Cleveland Cavaliers.,Galeria de fotos - J.R. Smith diz que LeBron James está deixando o Cleveland Cavaliers.,gemmaX,sem_prompt,gemini,prompt2,0.9739
1093,Photogallery - J.R. Smith says LeBron James is leaving the Cleveland Cavaliers,Fotogaleria - J.R. Smith diz que LeBron James está a deixar os Cleveland Cavaliers.,Galeria de fotos - J.R. Smith diz que LeBron James está deixando o Cleveland Cavaliers.,gemmaX,sem_prompt,gemma3,prompt2,0.9739
1491,"Burundi exits the ICC, an interview with David Paul Jacobs","Burundi sai do Tribunal Penal Internacional, uma entrevista com David Paul Jacobs.","Burundi sai do TPI, entrevista com David Paul Jacobs",gemini,prompt2,gemmaX,sem_prompt,0.9739
695,"Trump officials ignored ethics rules, creating 'ethical crises' that are still going on","Funcionários de Trump ignoraram regras éticas, criando ""crises éticas"" que ainda estão em curso.","Oficiais de Trump ignoraram regras de ética, criando 'crises éticas' que ainda persistem.",gemmaX,sem_prompt,gpt,prompt4,0.9738
1354,Photogallery - Sony is reducing the prices of its PlayStation VR bundles,Galeria de fotos - Sony está reduzindo os preços de seus pacotes PlayStation VR.,A Sony está podando os preços dos seus pacotes de PlayStation VR.,gemma3,prompt2,gemini,prompt4,0.9738
1447,‘What in the world’? Report: Saudi Arabia says Lebanon has declared war on them,"""O que é isso?"" Relatório: Arábia Saudita diz que o Líbano declarou guerra a eles.",Que raio é isso? Arábia Saudita diz que o Líbano lhes declarou guerra.,gemma3,prompt2,gemini,prompt4,0.9738
2321,"Sydney experiencing massive heat wave, huge contrast with North America","Sydney está a sofrer uma enorme onda de calor, um enorme contraste com a América do Norte.","Sydney enfrenta uma onda de calor intensa, em forte contraste com a América do Norte.",gemmaX,sem_prompt,gemma3,prompt2,0.9738
2450,Photogallery - ‘Stranger Things’ creators plan to end series after fourth season,"Fotogaleria - Criadores de ""Stranger Things"" pretendem acabar a série após a quarta temporada.",Galeria de Fotos - 'Stranger Things': criadores planejam encerrar a série após a quarta temporada.,gemmaX,sem_prompt,gpt,prompt4,0.9738
9,Not Good: Airforce is preparing B-52's to return to 24 hr alert.,Não é bom: A Força Aérea está preparando os B-52 para retornar ao estado de alerta de 24 horas.,Não é bom: a Força Aérea está preparando os B-52 para voltar ao alerta de 24 horas.,gemma3,prompt2,gpt,prompt4,0.9737
1563,The Cryptocurrency Phenomenon - What You Need To Know Moving Forward,O Fenômeno das Criptomoedas - O Que Você Precisa Saber para Seguir em Frente.,O Fenômeno das Criptomoedas - O Que Você Precisa Saber Para Avançar.,gemini,prompt2,gpt,prompt4,0.9737
2293,Eating Horse Meat Could Soon Become Legal In The US,Comer carne de cavalo pode em breve se tornar legal nos EUA.,Comer carne de cavalo pode em breve deixar de ser tabu nos Estados Unidos.,gemma3,prompt2,gemma3,prompt4,0.9736
2338,Photogallery - Samsung to pay you for finding vulnerabilities in their devices,Galeria de fotos - Samsung pagará você por encontrar vulnerabilidades em seus dispositivos.,Galeria de fotos - Samsung vai te remunerar por descobrir falhas em seus dispositivos.,gemma3,prompt2,gpt,prompt4,0.9736
2418,Steve Wynn Claims Gun Free Zone Would Have Prevented The Vegas Shooting,Steve Wynn alega que uma zona livre de armas teria evitado o tiroteio em Vegas.,Steve Wynn afirma que uma área sem armas teria evitado o massacre de Las Vegas.,gemini,prompt2,gemma3,prompt4,0.9735
2195,They’re afraid of us': Immigrants aren't reporting domestic abuse to police,Eles têm medo de nós: os imigrantes não estão denunciando abusos domésticos à polícia.,Eles têm medo de nós: imigrantes não denunciam violência doméstica à polícia.,gpt,prompt2,gemini,prompt2,0.9733
2450,Photogallery - ‘Stranger Things’ creators plan to end series after fourth season,"Fotogaleria - Criadores de ""Stranger Things"" pretendem acabar a série após a quarta temporada.",Galeria de Fotos - Criadores de 'Stranger Things' planejam encerrar a série após a quarta temporada.,gemmaX,sem_prompt,gpt,prompt2,0.9733
2193,Apple’s new ad shows how iPads are going to replace laptops,O novo anúncio da Apple mostra como os iPads vão substituir laptops.,O novo comercial da Apple mostra como os iPads vão tomar o lugar dos laptops.,gemma3,prompt2,gpt,prompt4,0.9732
2459,Congress has spent $$17 million to settle sexual harassment claims,Congresso gastou 17 milhões de dólares para resolver queixas de assédio sexual.,O Congresso gastou US$ 17 milhões para resolver casos de assédio sexual.,gemmaX,sem_prompt,gemini,prompt2,0.9732
647,Trump just spent $24 million on upgraded refrigeration for Air Force One,Trump gastou 24 milhões de dólares em refrigeração melhorada para o Air Force One.,Trump gastou 24 milhões de dólares em um novo refrigerador para o Air Force One.,gemmaX,sem_prompt,gemini,prompt4,0.9731
2162,70 Percent Of Italians Think The Country Has Taken Too Many Migrants,70% dos italianos acham que o país recebeu migrantes demais.,70% dos italianos acham que o país recebeu muitos imigrantes,gpt,prompt2,gemmaX,sem_prompt,0.9731
1441,SMEs see banks as utility providers not business partners – and banks agree,"PMEs veem os bancos como prestadores de serviços, não como parceiros de negócios – e os bancos concordam.","PMEs veem bancos como encanadores, não como sócios – e os bancos concordam.",gemini,prompt2,gemini,prompt4,0.973
1489,Photogallery - Apple could increase iPhone 8 sales by bundling it with freebies,Galeria de fotos - A Apple pode aumentar as vendas do iPhone 8 ao incluí-lo com brindes.,Fotogaleria - Apple poderá aumentar as vendas do iPhone 8 ao oferecer brindes,gemma3,prompt2,gemmaX,sem_prompt,0.973
1664,"Dear white women, there is nothing heroic about not having sex with Nazis","Queridas mulheres brancas, não há nada de heroico em não ter relações sexuais com nazistas.","Queridas mulheres brancas, não há heroísmo em não dormir com nazistas.",gemmaX,sem_prompt,gemma3,prompt4,0.973
719,Susan Collins (R-ME) Begins To Realize The Terrible Mistake She Made,Susan Collins (R-ME) começa a perceber o terrível erro que cometeu.,Susan Collins (R-ME) começa a vislumbrar o erro terrível que cometeu.,gemmaX,sem_prompt,gemma3,prompt4,0.9729
1567,Why Everyone is Wearing Black at the Golden Globes,Por que todo mundo está vestindo preto no Globo de Ouro?,Por que todos estão de preto no Globo de Ouro,gemma3,prompt2,gpt,prompt4,0.9729
2450,Photogallery - ‘Stranger Things’ creators plan to end series after fourth season,"Fotogaleria - Criadores de ""Stranger Things"" pretendem acabar a série após a quarta temporada.",Galeria de fotos - Criadores de 'Stranger Things' planejam encerrar a série após a quarta temporada.,gemmaX,sem_prompt,gemini,prompt2,0.9729
925,75 Percent of Reishi Supplements Don’t Actually Contain Reishi Mushroom,"""75% dos suplementos de Reishi na verdade não contêm cogumelo Reishi.""",75% dos suplementos de Reishi não contêm na realidade cogumelos Reishi,gpt,prompt2,gemmaX,sem_prompt,0.9728
2308,Photogallery - ‘Rick and Morty’ Season 3 has shorter episodes; plot focuses on Beth,"Fotogaleria - 3.ª temporada de ""Rick and Morty"" tem episódios mais curtos; o enredo centra-se em Beth.",Galeria de fotos - A 3ª temporada de ‘Rick and Morty’ tem episódios mais curtos; o enredo se concentra em Beth.,gemmaX,sem_prompt,gemma3,prompt2,0.9728
666,FBI demands answers on sale of baby body parts,FBI pede respostas sobre venda de partes do corpo de bebés.,O FBI cobra explicações sobre o comércio de partes de bebês.,gemmaX,sem_prompt,gemma3,prompt4,0.9726
569,Why climate change is creating a new generation of child brides,Por que as alterações climáticas estão a criar uma nova geração de noivas-crianças.,Por que a mudança climática está forjando uma nova leva de noivas-crianças.,gemmaX,sem_prompt,gemma3,prompt4,0.9725
