indice,ingles_original,portugues_traduzido,label,modelo,prompt,score_combinado,xcomet_xl,comet22,kiwi_xl,quartil
2418,Steve Wynn Claims Gun Free Zone Would Have Prevented The Vegas Shooting,Steve Wynn alega que uma zona livre de armas teria evitado o tiroteio em Vegas.,0,gemini,prompt2,0.9881,1.0,0.9158220887184143,1.0485557317733765,Q1
2420,"Microsoft’s Internet Explorer browser poses security concerns, says bug hunter","O navegador Internet Explorer da Microsoft apresenta preocupações de segurança, diz caçador de bugs.",0,gemma3,prompt2,0.9733,1.0,0.969465434551239,0.9503322243690491,Q2
2421,Megyn Kelly tells Seth Myers that she doesn't miss talking to politicians,Megyn Kelly diz a Seth Myers que não sente falta de conversar com políticos.,0,gemini,prompt2,0.98,1.0,0.9450796246528625,0.9950335025787354,Q2
2426,Trump spent months meeting with Democrat Dick Durbin on his DACA decision,Trump passou meses se reunindo com o democrata Dick Durbin sobre sua decisão sobre o DACA.,0,gemma3,prompt2,0.9818,1.0,0.9565328359603882,0.9888371229171753,Q1
2427,Photogallery - Xbox shows off its powerful Project Scorpio Xbox Development Kit in new video,Galeria de fotos - Xbox mostra o seu poderoso Project Scorpio Xbox Development Kit num novo vídeo,0,gemmaX,sem_prompt,0.9709,1.0,0.95110684633255,0.9615721106529236,Q2
2428,Photogallery - Can Dominic Thiem be considered a title contender at the 2017 US Open?,Fotogaleria - Dominic Thiem pode ser considerado um candidato ao título no US Open de 2017?,0,gemmaX,sem_prompt,0.9757,0.9967221021652222,0.9644920825958252,0.9659947156906128,Q2
2429,American service members rate white nationalism as a larger security threat than Syria or Iraq,Militares norte-americanos consideram o nacionalismo branco como uma ameaça maior à segurança do que a Síria ou o Iraque,0,gemmaX,sem_prompt,0.9932,1.0,0.9545003771781921,1.025032639503479,Q1
2430,Trump's NYT Interview Is Raising More Questions About His Mental Health,Entrevista de Trump ao NYT levanta mais questões sobre a sua saúde mental,0,gemmaX,sem_prompt,0.9998,1.0,0.9294073581695557,1.070095419883728,Q1
2431,Switch expected to outsell Wii U within a year,Switch deverá ultrapassar as vendas da Wii U no prazo de um ano,0,gemmaX,sem_prompt,0.9772,1.0,0.9367513060569763,0.994864284992218,Q2
2432,"Donald Trump's lawyer equates Lee and Washington, says FBI and BLM are run by terrorists","O advogado de Donald Trump equipara Lee e Washington, diz que o FBI e o BLM são geridos por terroristas.",0,gpt,prompt2,0.969,1.0,0.942473292350769,0.9644142389297485,Q2
2434,How Russia recruited wannabe YouTube stars to convince Black Lives Matter activists to vote for Trump,Como a Rússia recrutou aspirantes a estrelas do YouTube para convencer ativistas do Black Lives Matter a votar em Trump.,0,gemini,prompt2,0.9795,1.0,0.9430137276649475,0.9953514933586121,Q2
2435,"Q: Do you feel safer walking at night on a brightly lit street? If yes, you agree with Rick Perry","P: Você se sente mais seguro(a) caminhando à noite em uma rua bem iluminada? Se sim, você concorda com Rick Perry.",0,gpt,prompt2,0.9905,1.0,0.9198864102363586,1.0515730381011963,Q1
2436,United States Supreme Court rejected stay of execution for Mexican national,Suprema Corte dos Estados Unidos rejeitou suspensão da execução para cidadão mexicano.,0,gemini,prompt2,0.9707,1.0,0.925223171710968,0.9870026111602783,Q2
2437,Ellen DeGeneres' birthday greeting to Katy Perry received Twitter backlash,A mensagem de feliz aniversário de Ellen DeGeneres para Katy Perry gerou críticas no Twitter.,0,gemma3,prompt2,0.976,1.0,0.9297887086868286,0.9981979727745056,Q2
2439,"Jailed Brit, 78, could go free if US released key evidence",Britânico de 78 anos preso pode ser libertado se EUA liberarem provas cruciais.,0,gemini,prompt2,0.964,1.0,0.8655823469161987,1.0262792110443115,Q2
2442,When To Use The ‘Tell Me About Yourself’ Pitch,Quando usar a apresentação “Conte-me sobre você”,0,gemmaX,sem_prompt,0.9872,0.9912000298500061,0.8905308842658997,1.0799123048782349,Q1
2443,Israeli spies found Russians using Kaspersky software for hacks — and warned US two years ago,Espiões israelenses descobriram que russos usavam software da Kaspersky para ataques — e alertaram os EUA dois anos atrás.,0,gemini,prompt2,0.9846,1.0,0.9488454461097717,1.0050841569900513,Q1
2445,"Hey, why isn’t CNN asking THESE questions about @AndersonCooper’s anti-Trump tweet?","Ei, por que a CNN não está fazendo ESSAS perguntas sobre o tweet anti-Trump de @AndersonCooper?",0,gemmaX,sem_prompt,0.9856,0.999475359916687,0.9671481251716614,0.9901968836784363,Q1
2446,The Plaza Loses Its Luster as a Real Estate Investment,O Plaza perde seu brilho como investimento imobiliário.,0,gemini,prompt2,0.9752,0.998045802116394,0.9128671884536743,1.0147931575775146,Q2
2450,Photogallery - ‘Stranger Things’ creators plan to end series after fourth season,"Fotogaleria - Criadores de ""Stranger Things"" pretendem acabar a série após a quarta temporada",0,gemmaX,sem_prompt,0.9922,1.0,0.9426385164260864,1.0340579748153687,Q1
2451,"91 Volcanoes Found Under Arctic Ice, Big Blow to Climate Alarmists","91 vulcões encontrados sob o gelo Ártico, grande golpe para os alarmistas climáticos.",0,gemini,prompt2,0.9851,1.0,0.8934863209724426,1.0618395805358887,Q1
2454,Teacher at Mormon University Loses Job Over Pro-LGBT Facebook Post,Professora da Universidade Mórmon perde emprego por postagem pró-LGBT no Facebook,0,gemmaX,sem_prompt,0.9677,0.9705227613449097,0.948665201663971,0.9838613867759705,Q2
2455,Unions files a labor complaint against Tesla for firing members,Sindicatos apresentam queixa trabalhista contra a Tesla por despedimento de membros,0,gemmaX,sem_prompt,0.9673,0.9994800090789795,0.9531331658363342,0.9491443037986755,Q2
2456,"Voters oppose Trump's air traffic control privatization plan, poll finds","Eleitores se opõem ao plano de privatização do controle de tráfego aéreo de Trump, revela pesquisa.",0,gemini,prompt2,0.9711,1.0,0.9512376189231873,0.9621458053588867,Q2
2457,Harvard Study Identifies The Gateway Pundit As One of the Most Influential Conservative Media Outlets in 2016,Estudo de Harvard identifica The Gateway Pundit como um dos veículos de mídia conservadores mais influentes em 2016.,0,gemini,prompt2,0.9642,1.0,0.9119406342506409,0.9805336594581604,Q2
2458,The Rolling Stones Are Recording Their First New Album in 12 Years,Os Rolling Stones estão gravando seu primeiro álbum novo em 12 anos.,0,gpt,prompt2,1.0086,1.0,0.9265621304512024,1.0993658304214478,Q1
2459,Congress has spent $$17 million to settle sexual harassment claims,Congresso gastou 17 milhões de dólares para resolver queixas de assédio sexual,0,gemmaX,sem_prompt,0.998,1.0,0.9711156487464905,1.0228506326675415,Q1
2462,"John McCain's surgery would cost at least $$76,000—on Medicare",A cirurgia de John McCain custaria pelo menos $76.000—pelo Medicare.,0,gpt,prompt2,0.9727,0.9912000298500061,0.9540860652923584,0.9728735685348511,Q2
2465,Photogallery - The US has the greatest number of billionaires in the world,Galeria de fotos - Os EUA têm o maior número de bilionários do mundo.,0,gemma3,prompt2,0.9973,1.0,0.9340423345565796,1.0577353239059448,Q1
2466,Google sets up cloud computing data center in London,Google instala centro de dados de computação em nuvem em Londres.,0,gemini,prompt2,1.0014,1.0,0.9612725377082825,1.0428818464279175,Q1
2468,So why are we in Niger? It has nothing to do with “teaching respect for human rights”,"Então, por que estamos no Níger? Não tem nada a ver com ""ensinar respeito pelos direitos humanos"".",0,gemini,prompt2,0.9941,1.0,0.9539262652397156,1.028442144393921,Q1
2469,Tropical Storm Nate Expected to Hit Gulf Coast as a Hurricane,Espera-se que a tempestade tropical Nate atinja a Costa do Golfo como um furacão,0,gemmaX,sem_prompt,0.977,1.0,0.9121992588043213,1.0188511610031128,Q2
2470,"From Sweden to Russia: European bison travel over 2,000 km as part of reintroduction efforts",Da Suécia à Rússia: bisões europeus viajam mais de 2000 km como parte dos esforços de reintrodução,0,gemmaX,sem_prompt,0.9902,1.0,0.9602434635162354,1.010284423828125,Q1
2472,South Dakota: Landowners and Hunters Asked to Report Dead Deer,Dakota do Sul: Proprietários de terras e caçadores solicitados a relatar veados mortos.,0,gemini,prompt2,0.9635,1.0,0.8942465782165527,0.9963194131851196,Q2
2474,How and Why You Should Try a Sugar Detox,Como e Por que Você Deveria Tentar uma Desintoxicação de Açúcar,0,gemini,prompt2,0.9849,0.998123049736023,0.974681556224823,0.9819234013557434,Q1
2479,Anybody want to help NY Times answer this Q about Bowe Bergdahl’s ‘legal fortunes’?,"Alguém quer ajudar o NY Times a responder a esta pergunta sobre a ""situação legal"" de Bowe Bergdahl?",0,gemini,prompt2,0.9756,1.0,0.8963863253593445,1.0303250551223755,Q2
2481,Five things restaurant servers wish they could tell you,Cinco coisas que garçons de restaurante gostariam de te dizer.,0,gemma3,prompt2,0.9699,1.0,0.9419443607330322,0.9677310585975647,Q2
2483,Dutch have done it again with NRA spoof video,Os holandeses fizeram isso novamente com um vídeo paródia da NRA.,0,gpt,prompt2,0.966,1.0,0.8911507725715637,1.0068726539611816,Q2
2484,Photogallery - Will Surface Phone do the same for mobile?,Galeria de fotos - O Surface Phone fará o mesmo para dispositivos móveis?,0,gemini,prompt2,0.9728,1.0,0.946478545665741,0.9720121622085571,Q2
2486,"Why the U.S. Needs a Federal Jobs Program, Not Payouts","Por que os EUA precisam de um programa federal de empregos, não de pagamentos diretos",0,gemini,prompt2,0.9771,1.0,0.8862082362174988,1.045211672782898,Q2
2488,"A 9-year-old boy discovers a million-year-old fossil in Las Cruces, New Mexico","Um menino de 9 anos descobre um fóssil de um milhão de anos em Las Cruces, Novo México.",0,gemini,prompt2,1.0161,1.0,0.9571793675422668,1.0911022424697876,Q1
2492,Photogallery - Apple plans to build an Iowa data center that fully runs with renewable energy,Galeria de fotos - Apple planeja construir um data center em Iowa que opere totalmente com energia renovável.,0,gemini,prompt2,0.9892,0.9912000298500061,0.9462282061576843,1.0302366018295288,Q1
2494,LeBron James tried to bring Spurs star to Cleveland,LeBron James tentou trazer estrela dos Spurs para Cleveland,0,gemmaX,sem_prompt,0.9737,1.0,0.9749203324317932,0.9461103677749634,Q2
2495,These Two Reports Reveal New Details About Trump Associates’ Contacts With Russia,Esses dois relatórios revelam novos detalhes sobre os contatos de associados de Trump com a Rússia.,0,gpt,prompt2,0.9869,1.0,0.9238359332084656,1.0368729829788208,Q1
2498,Cavaliers should consider other trade packages for Kyrie Irving,Os Cavaliers deveriam considerar outros pacotes de troca para Kyrie Irving.,0,gpt,prompt2,0.9802,1.0,0.9461897015571594,0.994333028793335,Q1
2499,New Findings Could Save Lives of More Stroke Patients,Novas descobertas podem salvar vidas de mais pacientes com AVC,0,gemmaX,sem_prompt,0.998,1.0,0.9208491444587708,1.0731921195983887,Q1
2500,Gene Therapy Creates Replacement Skin to Save a Dying Boy,Terapia genética cria pele de substituição para salvar um menino que estava morrendo,0,gemmaX,sem_prompt,0.9654,0.9824000597000122,0.9002779126167297,1.0135798454284668,Q2
2501,Cleveland Cavaliers news: Several teams want Shumpert but under one condition,"Notícias do Cleveland Cavaliers: Várias equipes querem Shumpert, mas sob uma condição.",0,gemini,prompt2,0.9646,0.9910797476768494,0.9470826983451843,0.9556925296783447,Q2
2504,How Neanderthals Influenced Human Genetics at the Crossroads of Asia and Europe,Como os Neandertais Influenciaram a Genética Humana na Confluência da Ásia e Europa,0,gpt,prompt2,0.9838,1.0,0.9333054423332214,1.01801335811615,Q1
2512,The Boston Islamic Seminary Is Training the Next Generation of Extremists,O Seminário Islâmico de Boston está treinando a próxima geração de extremistas.,0,gemma3,prompt2,1.0005,1.0,0.9370740056037903,1.0644140243530273,Q1
2515,"How organizers raised over $233,000 in one day to bail hundreds out of jail",Como organizadores arrecadaram mais de $233.000 em um dia para tirar centenas da cadeia.,0,gemini,prompt2,0.987,1.0,0.9516945481300354,1.0092575550079346,Q1
2518,University of Texas at Austin removes its Confederate statues overnight,Universidade do Texas em Austin remove as suas estátuas confederadas durante a noite,0,gemmaX,sem_prompt,0.9973,1.0,0.9734330773353577,1.0183508396148682,Q1
2519,"FHFH Receives $$30,000 From Walmart to Support Indiana Hunger Relief",FHFH recebe US$ 30.000 da Walmart para apoiar o alívio da fome em Indiana,0,gemmaX,sem_prompt,0.9835,1.0,0.9186260104179382,1.0320045948028564,Q1
2520,"Long Before the New York Attack, FBI Agents Were Targeting Uzbek Immigrants","Muito antes do ataque de Nova York, agentes do FBI estavam mirando imigrantes uzbeques.",0,gpt,prompt2,0.9887,1.0,0.9361603856086731,1.0300358533859253,Q1
2522,"McCain thanks supporters, shows that he still has a sense of humor",McCain agradece aos apoiantes e mostra que ainda tem sentido de humor,0,gemmaX,sem_prompt,0.9876,1.0,0.958903968334198,1.0039410591125488,Q1
2525,"Russian firm bought $100,000 in Facebook ads during 2016 election season",Empresa russa comprou 100 000 dólares em anúncios no Facebook durante a temporada eleitoral de 2016,0,gemmaX,sem_prompt,0.989,1.0,0.9536485075950623,1.0133676528930664,Q1
2526,Matt Groening Is Creating a New Show for Netflix,Matt Groening está criando um novo programa para a Netflix.,0,gpt,prompt2,0.9952,1.0,0.9488168954849243,1.0366984605789185,Q1
2527,Why is Trump moving the American embassy in Israel to Jerusalem?,Por que Trump está transferindo a embaixada americana em Israel para Jerusalém?,0,gemma3,prompt2,1.0287,1.0,0.9825714826583862,1.1033880710601807,Q1
2528,Nevada rancher Cliven Bundy violated law in 2014 armed standoff: prosecutor,"Rancheiro de Nevada, Cliven Bundy, violou a lei em confronto armado em 2014: procurador",0,gemmaX,sem_prompt,0.9769,0.9998431205749512,0.9179566502571106,1.0130137205123901,Q2
2529,Trump's 'fake news' awards put him in dictator territory,"Os ""prêmios de notícias falsas"" de Trump o colocam em território de ditador.",0,gemma3,prompt2,0.9684,1.0,0.9299349188804626,0.9752554297447205,Q2
2535,McConnell won't let his senators face constituents until the end of August,McConnell não permitirá que seus senadores se encontrem com seus eleitores até o final de agosto.,0,gemma3,prompt2,0.9799,1.0,0.9327070713043213,1.0069471597671509,Q2
2537,Democrats mourn the impending suicide of Donna Brazile – Dr. Rich Swier,Democratas lamentam o suicídio iminente de Donna Brazile – Dr. Rich Swier,0,gemmaX,sem_prompt,0.9659,0.9928791522979736,0.9427236914634705,0.9621868133544922,Q2
2540,How social media has transformed the way businesses interact with customers,Como as redes sociais transformaram a maneira como as empresas interagem com os clientes.,0,gpt,prompt2,1.0119,1.0,0.9637564420700073,1.071956992149353,Q1
2541,WHOOPS! Maybe the New York Times SHOULDN’T have fired all those copy editors,WHOOPS! Talvez o New York Times NÃO DEVERIA ter despedido todos os editores de texto,0,gemmaX,sem_prompt,0.9684,1.0,0.929818332195282,0.9753148555755615,Q2
2543,3 Ways GOP Tax Bill Could Change Your Life Insurance,3 Maneiras Como o Projeto de Lei Fiscal Republicano Poderia Mudar Seu Seguro de Vida,0,gemini,prompt2,0.9735,0.9904700517654419,0.9596699476242065,0.9703283309936523,Q2
2548,Fox News's Sean Hannity is threatening to sue the former Obama administration bigtime,Sean Hannity da Fox News está a ameaçar processar a antiga administração Obama,0,gemmaX,sem_prompt,0.973,1.0,0.938317060470581,0.9805339574813843,Q2
2549,Politicians Could Learn a Lot From Greg Kraut Campaign,Políticos Poderiam Aprender Muito com a Campanha de Greg Kraut.,0,gemini,prompt2,0.9921,1.0,0.9527636170387268,1.0236773490905762,Q1
2552,If You are a John Mellencamp fan there is a article @Salon you might want to read.,"Se você é fã de John Mellencamp, há um artigo no Salon que você pode querer ler.",0,gemini,prompt2,0.9863,1.0,0.8934627175331116,1.0655072927474976,Q1
2555,New York doctor reveals horrifying tale of what abortions looked like during the 1950’s before Roe v. Wade,"Médico de Nova Iorque revela a história horrível de como eram os abortos na década de 1950, antes do caso Roe v. Wade",0,gemmaX,sem_prompt,0.9849,1.0,0.9274528622627258,1.02729332447052,Q1
2557,Young Turks’ Cenk Uygur claims Christianity to blame for Holocaust,"Cenk Uygur, dos Young Turks, culpa o cristianismo pelo Holocausto",0,gemmaX,sem_prompt,0.9855,0.9977089166641235,0.9104616045951843,1.048357605934143,Q1
2558,Catelynn Lowell reveals she and Tyler have found their forever home,Catelynn Lowell revela que ela e Tyler encontraram sua casa para sempre.,0,gemma3,prompt2,0.9859,1.0,0.9586997628211975,0.9990142583847046,Q1
2559,"New study finds aluminum in vaccines triggers autism, esp. in boys","Novo estudo descobre que o alumínio nas vacinas causa autismo, especialmente em meninos",0,gemmaX,sem_prompt,1.001,1.0,0.9543846249580383,1.048637866973877,Q1
2560,Sony is reducing the prices of its PlayStation VR bundles,A Sony está reduzindo os preços de seus pacotes PlayStation VR.,0,gemini,prompt2,0.9941,1.0,0.9549168944358826,1.0274379253387451,Q1
2562,Only two countries think Trump is doing a better job than Obama did,Apenas dois países acham que Trump está fazendo um trabalho melhor do que Obama,0,gemmaX,sem_prompt,1.0163,1.0,0.9726186990737915,1.0762977600097656,Q1
2563,Teen says she was denied work at Pet World because of her dreadlocks,Adolescente afirma que foi recusada para trabalhar na Pet World devido aos seus dreadlocks,0,gemmaX,sem_prompt,0.9685,1.0,0.9291675686836243,0.9764607548713684,Q2
2564,This math puzzle will help you plan your next party,Este quebra-cabeça matemático ajudará você a planejar sua próxima festa,0,gemmaX,sem_prompt,1.0102,1.0,0.9802048802375793,1.0503835678100586,Q1
2568,Trump working hard to ensure USA remains most hated country in the world,Trump trabalhando duro para garantir que os EUA continuem sendo o país mais odiado do mundo.,0,gemma3,prompt2,0.9851,1.0,0.9381798505783081,1.0172462463378906,Q1
2569,That $$300 million no-bid contract for Puerto Rico forbids any government audit or review,Aquele contrato de 300 milhões de dólares sem licitação para Porto Rico proíbe qualquer auditoria ou revisão governamental.,0,gemini,prompt2,0.9727,1.0,0.9453446269035339,0.9726586937904358,Q2
2570,Motorola shows off ShatterShield technology of Moto Z2 Force in YouTube video,Motorola mostra tecnologia ShatterShield do Moto Z2 Force num vídeo do YouTube,0,gemmaX,sem_prompt,0.9807,1.0,0.9311854243278503,1.0110142230987549,Q1
2571,"Hurricane Maria approaches St. Croix as a Category 5 storm, will hit Puerto Rico tomorrow",O furacão Maria se aproxima de St. Croix como tempestade de categoria 5 e deve atingir Porto Rico amanhã.,0,gemma3,prompt2,0.9799,1.0,0.9188189506530762,1.0207551717758179,Q2
2575,Jax Taylor debuts Mrs. Taylor on Instagram during visit to Florida,Jax Taylor estreia a Sra. Taylor no Instagram durante visita à Flórida,0,gemmaX,sem_prompt,0.9901,0.9822829961776733,0.9500809907913208,1.0378457307815552,Q1
2576,"Bride calls off wedding, donates $$30,000 reception to the homeless",Noiva cancela casamento e doa 30 000 dólares da receção aos sem-abrigo,0,gemmaX,sem_prompt,0.9876,0.9945666790008545,0.912665069103241,1.0555086135864258,Q1
2579,New Google Pixel Buds Can Translate 40 Languages In Real Time,Os novos Google Pixel Buds podem traduzir 40 idiomas em tempo real.,0,gpt,prompt2,1.0009,1.0,0.9349837899208069,1.0677508115768433,Q1
2580,White House male employees paid more than women: study,Funcionários do sexo masculino na Casa Branca recebem mais do que as mulheres: estudo,0,gemma3,prompt2,0.9913,1.0,0.9513949751853943,1.0224543809890747,Q1
2581,Edinburgh Student Who Ridiculed ISIS Online Investigated for Islamophobia,Aluna de Edimburgo que ridicularizou o ISIS online é investigada por islamofobia,0,gemmaX,sem_prompt,0.9935,1.0,0.9373288750648499,1.0432978868484497,Q1
2582,"Marc Kasowitz, Trump Lawyer, Also Represents a Russian Bank","Marc Kasowitz, advogado de Trump, também representa um banco russo.",0,gpt,prompt2,0.9736,1.0,0.9321726560592651,0.9885326623916626,Q2
2585,WATCH LIVE: Donald Trump discusses tax reform in North Dakota speech,ASSISTA AO VIVO: Donald Trump discute reforma tributária em discurso no Dakota do Norte.,0,gemma3,prompt2,0.9762,1.0,0.9429044127464294,0.9856913685798645,Q2
2587,Midpoint Holdings Ltd chief now has around 14% of share capital,O diretor da Midpoint Holdings Ltd agora possui cerca de 14% do capital social.,0,gemma3,prompt2,0.9781,1.0,0.9195953011512756,1.0146352052688599,Q2
